match_id,team1,team2,map_name,score_t1,score_t2,map_winner,map_number,date
2389692,Sharks,9z,Overpass,11,13,9z,1,31st of January 2026
2389692,Sharks,9z,Inferno,13,8,Sharks,2,31st of January 2026
2389692,Sharks,9z,Nuke,6,13,9z,3,31st of January 2026
2389689,ODDIK,Bounty Hunters,Ancient,11,13,Bounty Hunters,1,31st of January 2026
2389689,ODDIK,Bounty Hunters,Anubis,13,11,ODDIK,2,31st of January 2026
2389689,ODDIK,Bounty Hunters,Overpass,13,4,ODDIK,3,31st of January 2026
2389641,Vitality,BC.Game,Dust2,13,8,Vitality,1,31st of January 2026
2389641,Vitality,BC.Game,Overpass,13,5,Vitality,2,31st of January 2026
2389642,FaZe,3DMAX,Inferno,7,13,3DMAX,1,31st of January 2026
2389642,FaZe,3DMAX,Nuke,2,13,3DMAX,2,31st of January 2026
2389640,Spirit,Astralis,Dust2,16,13,Spirit,1,31st of January 2026
2389640,Spirit,Astralis,Overpass,13,8,Spirit,2,31st of January 2026
2389051,ex-RUBY,KOLESIE,Ancient,5,13,KOLESIE,1,31st of January 2026
2389051,ex-RUBY,KOLESIE,Mirage,13,6,ex-RUBY,2,31st of January 2026
2389051,ex-RUBY,KOLESIE,Nuke,19,17,ex-RUBY,3,31st of January 2026
2389690,ShindeN,RED Canids,Nuke,6,13,RED Canids,1,31st of January 2026
2389690,ShindeN,RED Canids,Mirage,3,13,RED Canids,2,31st of January 2026
2389705,RUSTEC,ARCRED,Nuke,9,13,ARCRED,1,31st of January 2026
2389705,RUSTEC,ARCRED,Dust2,13,10,RUSTEC,2,31st of January 2026
2389705,RUSTEC,ARCRED,Anubis,10,13,ARCRED,3,31st of January 2026
2389637,FURIA,FUT,Mirage,11,13,FUT,1,31st of January 2026
2389637,FURIA,FUT,Dust2,6,13,FUT,2,31st of January 2026
2389639,Natus Vincere,PARIVISION,Dust2,13,11,Natus Vincere,1,31st of January 2026
2389639,Natus Vincere,PARIVISION,Anubis,16,19,PARIVISION,2,31st of January 2026
2389639,Natus Vincere,PARIVISION,Ancient,13,5,Natus Vincere,3,31st of January 2026
2389687,Imperial,Bounty Hunters,Nuke,17,19,Bounty Hunters,1,31st of January 2026
2389687,Imperial,Bounty Hunters,Overpass,3,13,Bounty Hunters,2,31st of January 2026
2389700,K27,WHITEBIRD,Overpass,13,5,K27,1,31st of January 2026
2389700,K27,WHITEBIRD,Mirage,1,13,WHITEBIRD,2,31st of January 2026
2389700,K27,WHITEBIRD,Dust2,13,6,K27,3,31st of January 2026
2389688,Fluxo,RED Canids,Nuke,6,13,RED Canids,1,31st of January 2026
2389688,Fluxo,RED Canids,Dust2,10,13,RED Canids,2,31st of January 2026
2389052,Inner Circle,FAVBET,Nuke,17,19,FAVBET,1,31st of January 2026
2389052,Inner Circle,FAVBET,Ancient,13,11,Inner Circle,2,31st of January 2026
2389052,Inner Circle,FAVBET,Dust2,7,13,FAVBET,3,31st of January 2026
2389638,The MongolZ,G2,Dust2,2,13,G2,1,31st of January 2026
2389638,The MongolZ,G2,Ancient,11,13,G2,2,31st of January 2026
2389699,FORZE Reload,WHITEBIRD,Ancient,8,13,WHITEBIRD,1,31st of January 2026
2389699,FORZE Reload,WHITEBIRD,Overpass,11,13,WHITEBIRD,2,31st of January 2026
2389703,Virtus.pro,RUSTEC,Dust2,4,13,RUSTEC,1,31st of January 2026
2389703,Virtus.pro,RUSTEC,Overpass,12,16,RUSTEC,2,31st of January 2026
2389685,Sharks,MIBR,Inferno,11,13,MIBR,1,31st of January 2026
2389685,Sharks,MIBR,Nuke,13,10,Sharks,2,31st of January 2026
2389685,Sharks,MIBR,Ancient,4,13,MIBR,3,31st of January 2026
2389684,MIBR,9z,Overpass,13,7,MIBR,1,30th of January 2026
2389684,MIBR,9z,Mirage,11,13,9z,2,30th of January 2026
2389684,MIBR,9z,Ancient,13,9,MIBR,3,30th of January 2026
2389146,SINNERS,Nemiga,Ancient,13,11,SINNERS,1,30th of January 2026
2389146,SINNERS,Nemiga,Nuke,13,10,SINNERS,2,30th of January 2026
2389548,Oramond,magic,Inferno,13,10,Oramond,1,30th of January 2026
2389548,Oramond,magic,Mirage,13,8,Oramond,2,30th of January 2026
2389635,FUT,Liquid,Ancient,13,4,FUT,1,30th of January 2026
2389635,FUT,Liquid,Nuke,13,9,FUT,2,30th of January 2026
2389633,GamerLegion,Astralis,Inferno,5,13,Astralis,1,30th of January 2026
2389633,GamerLegion,Astralis,Overpass,2,13,Astralis,2,30th of January 2026
2389681,Marsborne,BESTIA,Inferno,13,9,Marsborne,1,30th of January 2026
2389681,Marsborne,BESTIA,Ancient,9,13,BESTIA,2,30th of January 2026
2389681,Marsborne,BESTIA,Nuke,7,13,BESTIA,3,30th of January 2026
2389636,paiN,Aurora,Mirage,7,13,Aurora,1,30th of January 2026
2389636,paiN,Aurora,Overpass,6,13,Aurora,2,30th of January 2026
2389145,Nemiga,BIG,Anubis,9,13,BIG,1,30th of January 2026
2389145,Nemiga,BIG,Ancient,13,10,Nemiga,2,30th of January 2026
2389145,Nemiga,BIG,Dust2,13,11,Nemiga,3,30th of January 2026
2389634,BC.Game,Ninjas in Pyjamas,Dust2,13,7,BC.Game,1,30th of January 2026
2389634,BC.Game,Ninjas in Pyjamas,Nuke,13,9,BC.Game,2,30th of January 2026
2389628,Astralis,NRG,Mirage,14,16,NRG,1,30th of January 2026
2389628,Astralis,NRG,Overpass,13,5,Astralis,2,30th of January 2026
2389628,Astralis,NRG,Inferno,7,13,NRG,3,30th of January 2026
2389629,GamerLegion,HEROIC,Overpass,13,7,GamerLegion,1,30th of January 2026
2389629,GamerLegion,HEROIC,Mirage,13,8,GamerLegion,2,30th of January 2026
2389219,FAVBET,Betclic,Nuke,10,13,Betclic,1,30th of January 2026
2389219,FAVBET,Betclic,Anubis,13,3,FAVBET,2,30th of January 2026
2389219,FAVBET,Betclic,Overpass,10,13,Betclic,3,30th of January 2026
2389144,1win,SINNERS,Dust2,11,13,SINNERS,1,30th of January 2026
2389144,1win,SINNERS,Ancient,13,7,1win,2,30th of January 2026
2389144,1win,SINNERS,Overpass,6,13,SINNERS,3,30th of January 2026
2389677,Fluxo,ShindeN,Nuke,6,13,ShindeN,1,30th of January 2026
2389677,Fluxo,ShindeN,Ancient,9,13,ShindeN,2,30th of January 2026
2389676,RED Canids,ShindeN,Mirage,12,16,ShindeN,1,29th of January 2026
2389676,RED Canids,ShindeN,Ancient,14,16,ShindeN,2,29th of January 2026
2389143,BET-M,BIG,Mirage,13,9,BET-M,1,29th of January 2026
2389143,BET-M,BIG,Dust2,6,13,BIG,2,29th of January 2026
2389143,BET-M,BIG,Ancient,5,13,BIG,3,29th of January 2026
2389626,Liquid,G2,Mirage,8,13,G2,1,29th of January 2026
2389626,Liquid,G2,Inferno,13,6,Liquid,2,29th of January 2026
2389626,Liquid,G2,Anubis,14,16,G2,3,29th of January 2026
2389673,Imperial,ODDIK,Anubis,16,14,Imperial,1,29th of January 2026
2389673,Imperial,ODDIK,Overpass,5,13,ODDIK,2,29th of January 2026
2389673,Imperial,ODDIK,Dust2,10,13,ODDIK,3,29th of January 2026
2389631,Legacy,FUT,Dust2,7,13,FUT,1,29th of January 2026
2389631,Legacy,FUT,Ancient,10,13,FUT,2,29th of January 2026
2389543,Johnny Speeds,Ursa,Mirage,13,4,Johnny Speeds,1,29th of January 2026
2389543,Johnny Speeds,Ursa,Dust2,14,16,Ursa,2,29th of January 2026
2389543,Johnny Speeds,Ursa,Inferno,13,8,Johnny Speeds,3,29th of January 2026
2389630,Ninjas in Pyjamas,Passion UA,Overpass,8,13,Passion UA,1,29th of January 2026
2389630,Ninjas in Pyjamas,Passion UA,Nuke,13,5,Ninjas in Pyjamas,2,29th of January 2026
2389630,Ninjas in Pyjamas,Passion UA,Anubis,13,10,Ninjas in Pyjamas,3,29th of January 2026
2389142,ENCE,Nemiga,Dust2,9,13,Nemiga,1,29th of January 2026
2389142,ENCE,Nemiga,Ancient,11,13,Nemiga,2,29th of January 2026
2389627,BC.Game,3DMAX,Overpass,3,13,3DMAX,1,29th of January 2026
2389627,BC.Game,3DMAX,Anubis,4,13,3DMAX,2,29th of January 2026
2389672,ODDIK,Bounty Hunters,Ancient,13,5,ODDIK,1,29th of January 2026
2389672,ODDIK,Bounty Hunters,Anubis,13,10,ODDIK,2,29th of January 2026
2389141,1win,illwill,Mirage,13,8,1win,1,29th of January 2026
2389141,1win,illwill,Dust2,12,16,illwill,2,29th of January 2026
2389141,1win,illwill,Inferno,13,7,1win,3,29th of January 2026
2389625,Aurora,PARIVISION,Mirage,5,13,PARIVISION,1,29th of January 2026
2389625,Aurora,PARIVISION,Anubis,13,5,Aurora,2,29th of January 2026
2389625,Aurora,PARIVISION,Dust2,4,13,PARIVISION,3,29th of January 2026
2389632,paiN,B8,Dust2,16,12,paiN,1,29th of January 2026
2389632,paiN,B8,Mirage,13,10,paiN,2,29th of January 2026
2389048,Johnny Speeds,magic,Overpass,8,13,magic,1,29th of January 2026
2389048,Johnny Speeds,magic,Dust2,9,13,magic,2,29th of January 2026
2389047,1win,UNiTY,Inferno,4,13,UNiTY,1,29th of January 2026
2389047,1win,UNiTY,Ancient,13,11,1win,2,29th of January 2026
2389047,1win,UNiTY,Overpass,13,4,1win,3,29th of January 2026
2389140,Nemesis,SINNERS,Mirage,8,13,SINNERS,1,29th of January 2026
2389140,Nemesis,SINNERS,Ancient,10,13,SINNERS,2,29th of January 2026
2389472,Passion UA,G2,Overpass,13,8,Passion UA,1,28th of January 2026
2389472,Passion UA,G2,Dust2,6,13,G2,2,28th of January 2026
2389472,Passion UA,G2,Mirage,3,13,G2,3,28th of January 2026
2389214,ex-RUBY,illwill,Nuke,10,13,illwill,1,28th of January 2026
2389214,ex-RUBY,illwill,Dust2,13,7,ex-RUBY,2,28th of January 2026
2389214,ex-RUBY,illwill,Mirage,8,13,illwill,3,28th of January 2026
2389471,Liquid,Ninjas in Pyjamas,Nuke,13,6,Liquid,1,28th of January 2026
2389471,Liquid,Ninjas in Pyjamas,Mirage,13,8,Liquid,2,28th of January 2026
2389474,FUT,3DMAX,Ancient,16,13,FUT,1,28th of January 2026
2389474,FUT,3DMAX,Anubis,13,16,3DMAX,2,28th of January 2026
2389474,FUT,3DMAX,Dust2,5,13,3DMAX,3,28th of January 2026
2389624,BetBoom,HOTU,Anubis,12,16,HOTU,1,28th of January 2026
2389624,BetBoom,HOTU,Dust2,13,7,BetBoom,2,28th of January 2026
2389624,BetBoom,HOTU,Mirage,13,10,BetBoom,3,28th of January 2026
2389473,Legacy,BC.Game,Overpass,13,16,BC.Game,1,28th of January 2026
2389473,Legacy,BC.Game,Inferno,1,13,BC.Game,2,28th of January 2026
2389138,EYEBALLERS,1win,Inferno,7,13,1win,1,28th of January 2026
2389138,EYEBALLERS,1win,Anubis,6,13,1win,2,28th of January 2026
2389476,NRG,B8,Dust2,4,13,B8,1,28th of January 2026
2389476,NRG,B8,Mirage,13,2,NRG,2,28th of January 2026
2389476,NRG,B8,Inferno,13,11,NRG,3,28th of January 2026
2389137,ENCE,ex-RUBY,Anubis,13,4,ENCE,1,28th of January 2026
2389137,ENCE,ex-RUBY,Mirage,4,13,ex-RUBY,2,28th of January 2026
2389137,ENCE,ex-RUBY,Nuke,13,5,ENCE,3,28th of January 2026
2389046,FAVBET,MOUZ NXT,Nuke,16,14,FAVBET,1,28th of January 2026
2389046,FAVBET,MOUZ NXT,Dust2,4,13,MOUZ NXT,2,28th of January 2026
2389046,FAVBET,MOUZ NXT,Ancient,13,6,FAVBET,3,28th of January 2026
2389475,Astralis,paiN,Dust2,13,10,Astralis,1,28th of January 2026
2389475,Astralis,paiN,Overpass,13,7,Astralis,2,28th of January 2026
2389470,HEROIC,PARIVISION,Inferno,6,13,PARIVISION,1,28th of January 2026
2389470,HEROIC,PARIVISION,Dust2,13,6,HEROIC,2,28th of January 2026
2389470,HEROIC,PARIVISION,Ancient,6,13,PARIVISION,3,28th of January 2026
2389537,KOLESIE,ex-RUBY,Mirage,13,11,KOLESIE,1,28th of January 2026
2389537,KOLESIE,ex-RUBY,Nuke,6,13,ex-RUBY,2,28th of January 2026
2389537,KOLESIE,ex-RUBY,Ancient,13,4,KOLESIE,3,28th of January 2026
2389211,UNiTY,Betclic,Ancient,13,5,UNiTY,1,28th of January 2026
2389211,UNiTY,Betclic,Dust2,6,13,Betclic,2,28th of January 2026
2389211,UNiTY,Betclic,Mirage,16,14,UNiTY,3,28th of January 2026
2389469,Aurora,GamerLegion,Nuke,13,5,Aurora,1,28th of January 2026
2389469,Aurora,GamerLegion,Dust2,13,7,Aurora,2,28th of January 2026
2389621,BetBoom,HOTU,Anubis,7,13,HOTU,1,28th of January 2026
2389621,BetBoom,HOTU,Mirage,13,10,BetBoom,2,28th of January 2026
2389621,BetBoom,HOTU,Nuke,13,11,BetBoom,3,28th of January 2026
2389136,SINNERS,Nuclear TigeRES,Ancient,13,3,SINNERS,1,28th of January 2026
2389136,SINNERS,Nuclear TigeRES,Dust2,13,11,SINNERS,2,28th of January 2026
2389536,1win,Ursa,Overpass,13,3,1win,1,27th of January 2026
2389536,1win,Ursa,Inferno,19,15,1win,2,27th of January 2026
2389135,GamerLegion,BET-M,Nuke,8,13,BET-M,1,27th of January 2026
2389135,GamerLegion,BET-M,Mirage,7,13,BET-M,2,27th of January 2026
2389209,MOUZ NXT,FAVBET,Dust2,11,13,FAVBET,1,27th of January 2026
2389209,MOUZ NXT,FAVBET,Nuke,14,16,FAVBET,2,27th of January 2026
2389134,Virtus.pro,Nemiga,Default,0,1,Nemiga,1,27th of January 2026
2389134,Virtus.pro,Nemiga,Dust2,9,13,Nemiga,2,27th of January 2026
2389534,Johnny Speeds,los kogutos,Overpass,13,3,Johnny Speeds,1,27th of January 2026
2389534,Johnny Speeds,los kogutos,Mirage,3,13,los kogutos,2,27th of January 2026
2389534,Johnny Speeds,los kogutos,Nuke,1,13,los kogutos,3,27th of January 2026
2389133,Inner Circle,Nemesis,Mirage,16,19,Nemesis,1,27th of January 2026
2389133,Inner Circle,Nemesis,Nuke,11,13,Nemesis,2,27th of January 2026
2389533,FAVBET,FORZE Reload,Dust2,6,13,FORZE Reload,1,27th of January 2026
2389533,FAVBET,FORZE Reload,Ancient,16,13,FAVBET,2,27th of January 2026
2389533,FAVBET,FORZE Reload,Anubis,9,13,FORZE Reload,3,27th of January 2026
2389132,ECSTATIC,illwill,Inferno,8,13,illwill,1,27th of January 2026
2389132,ECSTATIC,illwill,Mirage,13,0,ECSTATIC,2,27th of January 2026
2389132,ECSTATIC,illwill,Nuke,10,13,illwill,3,27th of January 2026
2389532,Johnny Speeds,ex-RUBY,Overpass,17,19,ex-RUBY,1,26th of January 2026
2389532,Johnny Speeds,ex-RUBY,Dust2,13,6,Johnny Speeds,2,26th of January 2026
2389532,Johnny Speeds,ex-RUBY,Mirage,6,13,ex-RUBY,3,26th of January 2026
2389531,KOLESIE,los kogutos,Mirage,13,10,KOLESIE,1,26th of January 2026
2389531,KOLESIE,los kogutos,Ancient,19,15,KOLESIE,2,26th of January 2026
2389130,Nemesis,FAVBET,Inferno,13,6,Nemesis,1,26th of January 2026
2389130,Nemesis,FAVBET,Ancient,7,13,FAVBET,2,26th of January 2026
2389130,Nemesis,FAVBET,Dust2,13,11,Nemesis,3,26th of January 2026
2389205,GenOne,Betclic,Nuke,17,19,Betclic,1,26th of January 2026
2389205,GenOne,Betclic,Ancient,9,13,Betclic,2,26th of January 2026
2389530,Oramond,FORZE Reload,Mirage,13,4,Oramond,1,26th of January 2026
2389530,Oramond,FORZE Reload,Ancient,10,13,FORZE Reload,2,26th of January 2026
2389530,Oramond,FORZE Reload,Dust2,16,14,Oramond,3,26th of January 2026
2389129,Sangal,1win,Dust2,6,13,1win,1,26th of January 2026
2389129,Sangal,1win,Mirage,5,13,1win,2,26th of January 2026
2389203,Nemiga,illwill,Anubis,13,5,Nemiga,1,26th of January 2026
2389203,Nemiga,illwill,Nuke,13,10,Nemiga,2,26th of January 2026
2389454,Gaimin Gladiators,MIBR,Anubis,9,13,MIBR,1,25th of January 2026
2389454,Gaimin Gladiators,MIBR,Ancient,10,13,MIBR,2,25th of January 2026
2389454,Gaimin Gladiators,MIBR,Inferno,9,13,MIBR,3,25th of January 2026
2389128,1win,Nemiga,Overpass,11,13,Nemiga,1,25th of January 2026
2389128,1win,Nemiga,Ancient,7,13,Nemiga,2,25th of January 2026
2389202,MOUZ NXT,UNiTY,Ancient,5,13,UNiTY,1,25th of January 2026
2389202,MOUZ NXT,UNiTY,Dust2,9,13,UNiTY,2,25th of January 2026
2389127,Nuclear TigeRES,BET-M,Anubis,13,9,Nuclear TigeRES,1,25th of January 2026
2389127,Nuclear TigeRES,BET-M,Mirage,8,13,BET-M,2,25th of January 2026
2389127,Nuclear TigeRES,BET-M,Ancient,13,9,Nuclear TigeRES,3,25th of January 2026
2389281,Falcons,PARIVISION,Mirage,9,13,PARIVISION,1,25th of January 2026
2389281,Falcons,PARIVISION,Dust2,11,13,PARIVISION,2,25th of January 2026
2389281,Falcons,PARIVISION,Inferno,11,13,PARIVISION,3,25th of January 2026
2389453,9z,RED Canids,Nuke,5,13,RED Canids,1,25th of January 2026
2389453,9z,RED Canids,Overpass,16,14,9z,2,25th of January 2026
2389453,9z,RED Canids,Inferno,13,8,9z,3,25th of January 2026
2389126,Sangal,ex-RUBY,Mirage,3,13,ex-RUBY,1,25th of January 2026
2389126,Sangal,ex-RUBY,Ancient,7,13,ex-RUBY,2,25th of January 2026
2389371,FlyQuest,JiJieHao,Ancient,16,13,FlyQuest,1,25th of January 2026
2389371,FlyQuest,JiJieHao,Anubis,13,4,FlyQuest,2,25th of January 2026
2389371,FlyQuest,JiJieHao,Dust2,13,7,FlyQuest,3,25th of January 2026
2389452,MIBR,RED Canids,Inferno,11,13,RED Canids,1,25th of January 2026
2389452,MIBR,RED Canids,Ancient,19,16,MIBR,2,25th of January 2026
2389452,MIBR,RED Canids,Mirage,13,5,MIBR,3,25th of January 2026
2389451,9z,Gaimin Gladiators,Dust2,14,16,Gaimin Gladiators,1,24th of January 2026
2389451,9z,Gaimin Gladiators,Overpass,10,13,Gaimin Gladiators,2,24th of January 2026
2389125,Nemesis,GenOne,Dust2,16,13,Nemesis,1,24th of January 2026
2389125,Nemesis,GenOne,Ancient,13,5,Nemesis,2,24th of January 2026
2389280,PARIVISION,FURIA,Mirage,13,8,PARIVISION,1,24th of January 2026
2389280,PARIVISION,FURIA,Inferno,13,11,PARIVISION,2,24th of January 2026
2389608,BIG,Alliance,Dust2,13,6,BIG,1,24th of January 2026
2389608,BIG,Alliance,Ancient,13,11,BIG,2,24th of January 2026
2389124,Oramond,FAVBET,Inferno,2,13,FAVBET,1,24th of January 2026
2389124,Oramond,FAVBET,Nuke,13,3,Oramond,2,24th of January 2026
2389124,Oramond,FAVBET,Dust2,13,16,FAVBET,3,24th of January 2026
2389279,Vitality,Falcons,Inferno,10,13,Falcons,1,24th of January 2026
2389279,Vitality,Falcons,Anubis,13,4,Vitality,2,24th of January 2026
2389279,Vitality,Falcons,Mirage,6,13,Falcons,3,24th of January 2026
2389523,Ursa,illwill,Nuke,13,10,Ursa,1,24th of January 2026
2389523,Ursa,illwill,Dust2,13,3,Ursa,2,24th of January 2026
2389448,Gaimin Gladiators,Sharks,Inferno,3,13,Sharks,1,24th of January 2026
2389448,Gaimin Gladiators,Sharks,Nuke,13,10,Gaimin Gladiators,2,24th of January 2026
2389448,Gaimin Gladiators,Sharks,Ancient,16,14,Gaimin Gladiators,3,24th of January 2026
2389447,Fake do Biru,9z,Dust2,3,13,9z,1,24th of January 2026
2389447,Fake do Biru,9z,Overpass,4,13,9z,2,24th of January 2026
2389196,GenOne,ARCRED,Anubis,13,9,GenOne,1,24th of January 2026
2389196,GenOne,ARCRED,Ancient,13,6,GenOne,2,24th of January 2026
2389038,MOUZ NXT,magic,Train,10,13,magic,1,24th of January 2026
2389038,MOUZ NXT,magic,Ancient,6,13,magic,2,24th of January 2026
2389604,Johnny Speeds,BIG,Dust2,7,13,BIG,1,24th of January 2026
2389604,Johnny Speeds,BIG,Overpass,9,13,BIG,2,24th of January 2026
2389370,JiJieHao,Lynn Vision,Dust2,7,13,Lynn Vision,1,24th of January 2026
2389370,JiJieHao,Lynn Vision,Inferno,13,9,JiJieHao,2,24th of January 2026
2389370,JiJieHao,Lynn Vision,Anubis,13,8,JiJieHao,3,24th of January 2026
2389195,FAVBET,illwill,Nuke,7,13,illwill,1,24th of January 2026
2389195,FAVBET,illwill,Inferno,13,7,FAVBET,2,24th of January 2026
2389195,FAVBET,illwill,Dust2,8,13,illwill,3,24th of January 2026
2389369,Morningstar,FlyQuest,Ancient,11,13,FlyQuest,1,24th of January 2026
2389369,Morningstar,FlyQuest,Dust2,8,13,FlyQuest,2,24th of January 2026
2388939,RED Canids,BESTIA,Nuke,6,13,BESTIA,1,24th of January 2026
2388939,RED Canids,BESTIA,Ancient,13,6,RED Canids,2,24th of January 2026
2388939,RED Canids,BESTIA,Inferno,13,7,RED Canids,3,24th of January 2026
2388925,BetBoom,Gentle Mates,Nuke,5,13,Gentle Mates,1,23rd of January 2026
2388925,BetBoom,Gentle Mates,Mirage,13,6,BetBoom,2,23rd of January 2026
2388925,BetBoom,Gentle Mates,Overpass,13,16,Gentle Mates,3,23rd of January 2026
2389278,PARIVISION,Spirit,Overpass,5,13,Spirit,1,23rd of January 2026
2389278,PARIVISION,Spirit,Mirage,13,9,PARIVISION,2,23rd of January 2026
2389278,PARIVISION,Spirit,Ancient,13,8,PARIVISION,3,23rd of January 2026
2389122,ex-RUBY,ARCRED,Anubis,9,13,ARCRED,1,23rd of January 2026
2389122,ex-RUBY,ARCRED,Dust2,4,13,ARCRED,2,23rd of January 2026
2388924,Gentle Mates,9INE,Overpass,10,13,9INE,1,23rd of January 2026
2388924,Gentle Mates,9INE,Nuke,13,10,Gentle Mates,2,23rd of January 2026
2388924,Gentle Mates,9INE,Ancient,16,14,Gentle Mates,3,23rd of January 2026
2388923,HOTU,BetBoom,Overpass,13,11,HOTU,1,23rd of January 2026
2388923,HOTU,BetBoom,Dust2,13,9,HOTU,2,23rd of January 2026
2389120,Sangal,FAVBET,Dust2,11,13,FAVBET,1,23rd of January 2026
2389120,Sangal,FAVBET,Nuke,13,8,Sangal,2,23rd of January 2026
2389120,Sangal,FAVBET,Overpass,13,11,Sangal,3,23rd of January 2026
2389519,MOUZ NXT,illwill,Mirage,6,13,illwill,1,23rd of January 2026
2389519,MOUZ NXT,illwill,Anubis,8,13,illwill,2,23rd of January 2026
2389368,Eruption,Lynn Vision,Ancient,8,13,Lynn Vision,1,23rd of January 2026
2389368,Eruption,Lynn Vision,Dust2,3,13,Lynn Vision,2,23rd of January 2026
2389277,GamerLegion,Vitality,Inferno,9,13,Vitality,1,23rd of January 2026
2389277,GamerLegion,Vitality,Dust2,11,13,Vitality,2,23rd of January 2026
2389365,FlyQuest,Chinggis Warriors,Ancient,13,5,FlyQuest,1,23rd of January 2026
2389365,FlyQuest,Chinggis Warriors,Dust2,13,5,FlyQuest,2,23rd of January 2026
2389121,BET-M,illwill,Mirage,8,13,illwill,1,23rd of January 2026
2389121,BET-M,illwill,Inferno,4,13,illwill,2,23rd of January 2026
2389367,Rare Atom,JiJieHao,Dust2,13,6,Rare Atom,1,23rd of January 2026
2389367,Rare Atom,JiJieHao,Mirage,11,13,JiJieHao,2,23rd of January 2026
2389367,Rare Atom,JiJieHao,Anubis,3,13,JiJieHao,3,23rd of January 2026
2389119,Nuclear TigeRES,Oramond,Mirage,16,14,Nuclear TigeRES,1,23rd of January 2026
2389119,Nuclear TigeRES,Oramond,Anubis,13,1,Nuclear TigeRES,2,23rd of January 2026
2389366,Morningstar,The Huns,Dust2,13,9,Morningstar,1,23rd of January 2026
2389366,Morningstar,The Huns,Inferno,13,11,Morningstar,2,23rd of January 2026
2388938,BESTIA,ShindeN,Nuke,19,17,BESTIA,1,23rd of January 2026
2388938,BESTIA,ShindeN,Dust2,13,8,BESTIA,2,23rd of January 2026
2388937,Imperial,ShindeN,Nuke,13,16,ShindeN,1,22nd of January 2026
2388937,Imperial,ShindeN,Overpass,17,19,ShindeN,2,22nd of January 2026
2388921,9INE,Nuclear TigeRES,Ancient,11,13,Nuclear TigeRES,1,22nd of January 2026
2388921,9INE,Nuclear TigeRES,Nuke,13,6,9INE,2,22nd of January 2026
2388921,9INE,Nuclear TigeRES,Dust2,13,9,9INE,3,22nd of January 2026
2388936,RED Canids,BESTIA,Nuke,13,4,RED Canids,1,22nd of January 2026
2388936,RED Canids,BESTIA,Ancient,13,6,RED Canids,2,22nd of January 2026
2388922,Ursa,Gentle Mates,Mirage,11,13,Gentle Mates,1,22nd of January 2026
2388922,Ursa,Gentle Mates,Nuke,4,13,Gentle Mates,2,22nd of January 2026
2389276,HEROIC,FURIA,Mirage,13,3,HEROIC,1,22nd of January 2026
2389276,HEROIC,FURIA,Dust2,2,13,FURIA,2,22nd of January 2026
2389276,HEROIC,FURIA,Nuke,9,13,FURIA,3,22nd of January 2026
2388934,9z,ShindeN,Dust2,11,13,ShindeN,1,22nd of January 2026
2388934,9z,ShindeN,Nuke,10,13,ShindeN,2,22nd of January 2026
2388920,Gentle Mates,Nemesis,Ancient,13,7,Gentle Mates,1,22nd of January 2026
2388920,Gentle Mates,Nemesis,Nuke,13,9,Gentle Mates,2,22nd of January 2026
2388935,ODDIK,Imperial,Anubis,9,13,Imperial,1,22nd of January 2026
2388935,ODDIK,Imperial,Overpass,5,13,Imperial,2,22nd of January 2026
2388919,EYEBALLERS,Nuclear TigeRES,Inferno,6,13,Nuclear TigeRES,1,22nd of January 2026
2388919,EYEBALLERS,Nuclear TigeRES,Mirage,13,7,EYEBALLERS,2,22nd of January 2026
2388919,EYEBALLERS,Nuclear TigeRES,Anubis,6,13,Nuclear TigeRES,3,22nd of January 2026
2388918,BetBoom,Ursa,Dust2,13,11,BetBoom,1,22nd of January 2026
2388918,BetBoom,Ursa,Mirage,13,4,BetBoom,2,22nd of January 2026
2389515,los kogutos,illwill,Nuke,13,7,los kogutos,1,22nd of January 2026
2389515,los kogutos,illwill,Mirage,13,8,los kogutos,2,22nd of January 2026
2388917,HOTU,9INE,Overpass,13,6,HOTU,1,22nd of January 2026
2388917,HOTU,9INE,Dust2,13,1,HOTU,2,22nd of January 2026
2389275,Liquid,Falcons,Nuke,14,16,Falcons,1,22nd of January 2026
2389275,Liquid,Falcons,Dust2,8,13,Falcons,2,22nd of January 2026
2388916,BIG Academy,Nemesis,Ancient,0,13,Nemesis,1,22nd of January 2026
