team1,team2,score1,score2,event,date,match_url,winner
Rooster,KZG,2,0,ESL Challenger League Season 50 Oceania Cup 3,Results for October 6th 2025,https://www.hltv.org/matches/2386502/rooster-vs-kzg-esl-challenger-league-season-50-oceania-cup-3,Rooster
Gentle Mates,Aurora,0,2,ESL Pro League Season 22,Results for October 6th 2025,https://www.hltv.org/matches/2385947/gentle-mates-vs-aurora-esl-pro-league-season-22,Aurora
Vitality,HOTU,2,0,ESL Pro League Season 22,Results for October 6th 2025,https://www.hltv.org/matches/2385946/vitality-vs-hotu-esl-pro-league-season-22,Vitality
Betera,UNiTY,2,0,NODWIN Clutch Series 1,Results for October 6th 2025,https://www.hltv.org/matches/2386645/betera-vs-unity-nodwin-clutch-series-1,Betera
CPH Wolves,Alliance,0,1,ESL Challenger League Season 50 Europe Cup 3,Results for October 6th 2025,https://www.hltv.org/matches/2386458/cph-wolves-vs-alliance-esl-challenger-league-season-50-europe-cup-3,Alliance
ex-Inner Circle,Dziuseppe,0,1,CCT Season 3 Europe Series 8,Results for October 6th 2025,https://www.hltv.org/matches/2386325/ex-inner-circle-vs-dziuseppe-cct-season-3-europe-series-8,Dziuseppe
fnatic,9INE,3,2,Fragadelphia Blocktober 2025,Results for October 6th 2025,https://www.hltv.org/matches/2386668/fnatic-vs-9ine-fragadelphia-blocktober-2025,fnatic
TSG,FULL SEND,1,2,ESL Challenger League Season 50 North America Cup 3,Results for October 6th 2025,https://www.hltv.org/matches/2386480/tsg-vs-full-send-esl-challenger-league-season-50-north-america-cup-3,FULL SEND
BOSS,regain,1,2,CCT Season 3 North America Series 2,Results for October 6th 2025,https://www.hltv.org/matches/2386309/boss-vs-regain-cct-season-3-north-america-series-2,regain
NuTorious,Nocturnal,2,0,ESL Challenger League Season 50 North America Cup 3,Results for October 6th 2025,https://www.hltv.org/matches/2386482/nutorious-vs-nocturnal-esl-challenger-league-season-50-north-america-cup-3,NuTorious
Take Flyte,Wanted Goons,2,0,ESL Challenger League Season 50 North America Cup 3,Results for October 6th 2025,https://www.hltv.org/matches/2386479/take-flyte-vs-wanted-goons-esl-challenger-league-season-50-north-america-cup-3,Take Flyte
Zomblers,Green Tea Party,2,0,ESL Challenger League Season 50 North America Cup 3,Results for October 6th 2025,https://www.hltv.org/matches/2386481/zomblers-vs-green-tea-party-esl-challenger-league-season-50-north-america-cup-3,Zomblers
anything else,Mythic,0,1,ESL Challenger League Season 50 North America Cup 3,Results for October 6th 2025,https://www.hltv.org/matches/2386483/anything-else-vs-mythic-esl-challenger-league-season-50-north-america-cup-3,Mythic
Procyon,GameHunters,1,2,ESL Challenger League Season 50 South America Cup 3,Results for October 6th 2025,https://www.hltv.org/matches/2386469/procyon-vs-gamehunters-esl-challenger-league-season-50-south-america-cup-3,GameHunters
RED Canids,MIBR,2,3,Circuit X South America Season 1,Results for October 6th 2025,https://www.hltv.org/matches/2386402/red-canids-vs-mibr-circuit-x-south-america-season-1,MIBR
Yawara,MIBR Academy,2,1,ESL Challenger League Season 50 South America Cup 3,Results for October 6th 2025,https://www.hltv.org/matches/2386466/yawara-vs-mibr-academy-esl-challenger-league-season-50-south-america-cup-3,Yawara
Getting Info,FULL SEND,2,0,CCT Season 3 North America Series 2,Results for October 6th 2025,https://www.hltv.org/matches/2386308/getting-info-vs-full-send-cct-season-3-north-america-series-2,Getting Info
MAGICOS,KRÜ,0,2,ESL Challenger League Season 50 South America Cup 3,Results for October 6th 2025,https://www.hltv.org/matches/2386465/magicos-vs-kr-esl-challenger-league-season-50-south-america-cup-3,KRÜ
OG,ECSTATIC,2,1,Fragadelphia Blocktober 2025,Results for October 6th 2025,https://www.hltv.org/matches/2386667/og-vs-ecstatic-fragadelphia-blocktober-2025,OG
Gaimin Gladiators,JERSA,2,0,ESL Challenger League Season 50 South America Cup 3,Results for October 6th 2025,https://www.hltv.org/matches/2386464/gaimin-gladiators-vs-jersa-esl-challenger-league-season-50-south-america-cup-3,Gaimin Gladiators
Bounty Hunters,Vasco,0,1,ESL Challenger League Season 50 South America Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386468/bounty-hunters-vs-vasco-esl-challenger-league-season-50-south-america-cup-3,Vasco
UnderDogs,Tropa do KinGui,1,0,ESL Challenger League Season 50 South America Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386463/underdogs-vs-tropa-do-kingui-esl-challenger-league-season-50-south-america-cup-3,UnderDogs
Players,Crashers,0,1,ESL Challenger League Season 50 South America Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386470/players-vs-crashers-esl-challenger-league-season-50-south-america-cup-3,Crashers
Four Magic fe,LP,0,1,ESL Challenger League Season 50 South America Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386467/four-magic-fe-vs-lp-esl-challenger-league-season-50-south-america-cup-3,LP
Nemiga,Insilio,1,2,ESL Challenger League Season 50 Europe Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386447/nemiga-vs-insilio-esl-challenger-league-season-50-europe-cup-3,Insilio
Zero Tenacity,FAVBET,2,1,ESL Challenger League Season 50 Europe Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386449/zero-tenacity-vs-favbet-esl-challenger-league-season-50-europe-cup-3,Zero Tenacity
9INE,ECSTATIC,2,1,Fragadelphia Blocktober 2025,Results for October 5th 2025,https://www.hltv.org/matches/2386666/9ine-vs-ecstatic-fragadelphia-blocktober-2025,9INE
Sashi,NOVAQ,1,2,ESL Challenger League Season 50 Europe Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386451/sashi-vs-novaq-esl-challenger-league-season-50-europe-cup-3,NOVAQ
Betclic,VP.Prodigy,2,1,Exort The Proving Grounds Season 5,Results for October 5th 2025,https://www.hltv.org/matches/2386406/betclic-vs-vpprodigy-exort-the-proving-grounds-season-5,Betclic
RUBY,BC.Game,2,1,ESL Challenger League Season 50 Europe Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386454/ruby-vs-bcgame-esl-challenger-league-season-50-europe-cup-3,RUBY
SINNERS,CYBERSHOKE,2,0,ESL Challenger League Season 50 Europe Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386448/sinners-vs-cybershoke-esl-challenger-league-season-50-europe-cup-3,SINNERS
33,Oramond,2,0,ESL Challenger League Season 50 Europe Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386452/33-vs-oramond-esl-challenger-league-season-50-europe-cup-3,33
Eternal Fire,JiJieHao,0,2,ESL Challenger League Season 50 Europe Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386450/eternal-fire-vs-jijiehao-esl-challenger-league-season-50-europe-cup-3,JiJieHao
FaZe,3DMAX,0,2,ESL Pro League Season 22,Results for October 5th 2025,https://www.hltv.org/matches/2385944/faze-vs-3dmax-esl-pro-league-season-22,3DMAX
Mamba mentality,BRUTE,1,2,Vodafone Talent League Fall 2025 Finals,Results for October 5th 2025,https://www.hltv.org/matches/2386765/mamba-mentality-vs-brute-vodafone-talent-league-fall-2025-finals,BRUTE
ESC,Nexus,2,0,ESL Challenger League Season 50 Europe Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386453/esc-vs-nexus-esl-challenger-league-season-50-europe-cup-3,ESC
FURIA,G2,0,2,ESL Pro League Season 22,Results for October 5th 2025,https://www.hltv.org/matches/2385945/furia-vs-g2-esl-pro-league-season-22,G2
ShindeN,Fluxo,0,2,Circuit X South America Season 1,Results for October 5th 2025,https://www.hltv.org/matches/2386401/shinden-vs-fluxo-circuit-x-south-america-season-1,Fluxo
Johnny Speeds,Sangal,2,1,Exort The Proving Grounds Season 5,Results for October 5th 2025,https://www.hltv.org/matches/2386404/johnny-speeds-vs-sangal-exort-the-proving-grounds-season-5,Johnny Speeds
OG,fnatic,0,2,Fragadelphia Blocktober 2025,Results for October 5th 2025,https://www.hltv.org/matches/2386665/og-vs-fnatic-fragadelphia-blocktober-2025,fnatic
Vitality,GamerLegion,2,0,ESL Pro League Season 22,Results for October 5th 2025,https://www.hltv.org/matches/2385943/vitality-vs-gamerlegion-esl-pro-league-season-22,Vitality
Kaleido,Legion,2,1,ESL Challenger League Season 50 Asia-Pacific Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386441/kaleido-vs-legion-esl-challenger-league-season-50-asia-pacific-cup-3,Kaleido
Eruption,DEPO,1,2,ESL Challenger League Season 50 Asia-Pacific Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386446/eruption-vs-depo-esl-challenger-league-season-50-asia-pacific-cup-3,DEPO
CYBERSHOKE,ESC,0,2,CCT Season 3 Europe Series 8,Results for October 5th 2025,https://www.hltv.org/matches/2386321/cybershoke-vs-esc-cct-season-3-europe-series-8,ESC
Spirit,HOTU,2,0,ESL Pro League Season 22,Results for October 5th 2025,https://www.hltv.org/matches/2385942/spirit-vs-hotu-esl-pro-league-season-22,Spirit
NomadS,ScarX,2,0,ESL Challenger League Season 50 Asia-Pacific Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386442/nomads-vs-scarx-esl-challenger-league-season-50-asia-pacific-cup-3,NomadS
The Huns,BORING PLAYERS,2,0,ESL Challenger League Season 50 Asia-Pacific Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386443/the-huns-vs-boring-players-esl-challenger-league-season-50-asia-pacific-cup-3,The Huns
Aurora,Astralis,2,1,ESL Pro League Season 22,Results for October 5th 2025,https://www.hltv.org/matches/2385941/aurora-vs-astralis-esl-pro-league-season-22,Aurora
Rare Atom,NSN,1,0,ESL Challenger League Season 50 Asia-Pacific Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386439/rare-atom-vs-nsn-esl-challenger-league-season-50-asia-pacific-cup-3,Rare Atom
Last Bullet,Just Swing,0,1,ESL Challenger League Season 50 Asia-Pacific Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386444/last-bullet-vs-just-swing-esl-challenger-league-season-50-asia-pacific-cup-3,Just Swing
Nexus,Eternal Fire,1,2,Exort The Proving Grounds Season 5,Results for October 5th 2025,https://www.hltv.org/matches/2386403/nexus-vs-eternal-fire-exort-the-proving-grounds-season-5,Eternal Fire
Chinggis Warriors,True Thunder,1,0,ESL Challenger League Season 50 Asia-Pacific Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386445/chinggis-warriors-vs-true-thunder-esl-challenger-league-season-50-asia-pacific-cup-3,Chinggis Warriors
IHC,FengDa,0,1,ESL Challenger League Season 50 Asia-Pacific Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386440/ihc-vs-fengda-esl-challenger-league-season-50-asia-pacific-cup-3,FengDa
SINNERS,GUN5,0,2,CCT Season 3 Europe Series 8,Results for October 5th 2025,https://www.hltv.org/matches/2386322/sinners-vs-gun5-cct-season-3-europe-series-8,GUN5
MOUZ,Gentle Mates,2,0,ESL Pro League Season 22,Results for October 5th 2025,https://www.hltv.org/matches/2385940/mouz-vs-gentle-mates-esl-pro-league-season-22,MOUZ
Ground Zero,FURY,2,0,ESL Challenger League Season 50 Oceania Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386436/ground-zero-vs-fury-esl-challenger-league-season-50-oceania-cup-3,Ground Zero
SemperFi,LE-LUX,2,0,ESL Challenger League Season 50 Oceania Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386435/semperfi-vs-le-lux-esl-challenger-league-season-50-oceania-cup-3,SemperFi
Tricked,1win,1,2,CCT Season 3 Europe Series 8,Results for October 5th 2025,https://www.hltv.org/matches/2386319/tricked-vs-1win-cct-season-3-europe-series-8,1win
BDB,Sleeping Dogs,2,0,ZOWIE Prodigy Series 2025,Results for October 5th 2025,https://www.hltv.org/matches/2386716/bdb-vs-sleeping-dogs-zowie-prodigy-series-2025,BDB
The MongolZ,Inner Circle,0,2,ESL Pro League Season 22,Results for October 5th 2025,https://www.hltv.org/matches/2385939/the-mongolz-vs-inner-circle-esl-pro-league-season-22,Inner Circle
Falcons,Natus Vincere,2,0,ESL Pro League Season 22,Results for October 5th 2025,https://www.hltv.org/matches/2385938/falcons-vs-natus-vincere-esl-pro-league-season-22,Falcons
Oramond,CYBERSHOKE,2,0,Exort The Proving Grounds Season 5,Results for October 5th 2025,https://www.hltv.org/matches/2386405/oramond-vs-cybershoke-exort-the-proving-grounds-season-5,Oramond
KZG,Mindfreak,0,1,ESL Challenger League Season 50 Oceania Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386437/kzg-vs-mindfreak-esl-challenger-league-season-50-oceania-cup-3,Mindfreak
Animus Victoria,Rooster,1,0,ESL Challenger League Season 50 Oceania Cup 3,Results for October 5th 2025,https://www.hltv.org/matches/2386438/animus-victoria-vs-rooster-esl-challenger-league-season-50-oceania-cup-3,Animus Victoria
SemperFi,Ground Zero,2,0,DFRAG Open Series 1,Results for October 5th 2025,https://www.hltv.org/matches/2386156/semperfi-vs-ground-zero-dfrag-open-series-1,SemperFi
Mindfreak,Ground Zero,1,2,DFRAG Open Series 1,Results for October 5th 2025,https://www.hltv.org/matches/2386155/mindfreak-vs-ground-zero-dfrag-open-series-1,Ground Zero
FULL SEND,Shimmer,2,1,CCT Season 3 North America Series 2,Results for October 5th 2025,https://www.hltv.org/matches/2386307/full-send-vs-shimmer-cct-season-3-north-america-series-2,FULL SEND
ECSTATIC,Sharks,2,0,Fragadelphia Blocktober 2025,Results for October 5th 2025,https://www.hltv.org/matches/2386664/ecstatic-vs-sharks-fragadelphia-blocktober-2025,ECSTATIC
MIBR,Fluxo,2,1,Circuit X South America Season 1,Results for October 5th 2025,https://www.hltv.org/matches/2386399/mibr-vs-fluxo-circuit-x-south-america-season-1,MIBR
SAW,9INE,1,2,Fragadelphia Blocktober 2025,Results for October 5th 2025,https://www.hltv.org/matches/2386663/saw-vs-9ine-fragadelphia-blocktober-2025,9INE
fnatic,BIG,2,1,Fragadelphia Blocktober 2025,Results for October 5th 2025,https://www.hltv.org/matches/2386661/fnatic-vs-big-fragadelphia-blocktober-2025,fnatic
ShindeN,RED Canids,0,2,Circuit X South America Season 1,Results for October 5th 2025,https://www.hltv.org/matches/2386400/shinden-vs-red-canids-circuit-x-south-america-season-1,RED Canids
FlyQuest RED,Zomblers,0,2,CCT Season 3 North America Series 2,Results for October 5th 2025,https://www.hltv.org/matches/2386306/flyquest-red-vs-zomblers-cct-season-3-north-america-series-2,Zomblers
OG,Wildcard,2,1,Fragadelphia Blocktober 2025,Results for October 5th 2025,https://www.hltv.org/matches/2386662/og-vs-wildcard-fragadelphia-blocktober-2025,OG
Imperial,Fluxo,1,2,Circuit X South America Season 1,Results for October 4th 2025,https://www.hltv.org/matches/2386397/imperial-vs-fluxo-circuit-x-south-america-season-1,Fluxo
Anonymo,CPH Wolves,1,0,Galaxy Battle 2025 Phase 4,Results for October 4th 2025,https://www.hltv.org/matches/2386198/anonymo-vs-cph-wolves-galaxy-battle-2025-phase-4,Anonymo
9INE,9z,2,1,Fragadelphia Blocktober 2025,Results for October 4th 2025,https://www.hltv.org/matches/2386658/9ine-vs-9z-fragadelphia-blocktober-2025,9INE
MIBR,ODDIK,2,0,Circuit X South America Season 1,Results for October 4th 2025,https://www.hltv.org/matches/2386398/mibr-vs-oddik-circuit-x-south-america-season-1,MIBR
Betclic,Tricked,1,2,Exort The Proving Grounds Season 5,Results for October 4th 2025,https://www.hltv.org/matches/2386362/betclic-vs-tricked-exort-the-proving-grounds-season-5,Tricked
Zero Tenacity,Mousquetaires,2,0,CCT Season 3 Europe Series 8,Results for October 4th 2025,https://www.hltv.org/matches/2386318/zero-tenacity-vs-mousquetaires-cct-season-3-europe-series-8,Zero Tenacity
Getting Info,Sharks,0,2,Fragadelphia Blocktober 2025,Results for October 4th 2025,https://www.hltv.org/matches/2386659/getting-info-vs-sharks-fragadelphia-blocktober-2025,Sharks
SAW,Marsborne,2,0,Fragadelphia Blocktober 2025,Results for October 4th 2025,https://www.hltv.org/matches/2386657/saw-vs-marsborne-fragadelphia-blocktober-2025,SAW
ECSTATIC,Bounty Hunters,2,0,Fragadelphia Blocktober 2025,Results for October 4th 2025,https://www.hltv.org/matches/2386660/ecstatic-vs-bounty-hunters-fragadelphia-blocktober-2025,ECSTATIC
FURIA,3DMAX,2,0,ESL Pro League Season 22,Results for October 4th 2025,https://www.hltv.org/matches/2385937/furia-vs-3dmax-esl-pro-league-season-22,FURIA
RED Canids,2GAME,2,1,Circuit X South America Season 1,Results for October 4th 2025,https://www.hltv.org/matches/2386395/red-canids-vs-2game-circuit-x-south-america-season-1,RED Canids
Keyd Stars,ShindeN,1,2,Circuit X South America Season 1,Results for October 4th 2025,https://www.hltv.org/matches/2386396/keyd-stars-vs-shinden-circuit-x-south-america-season-1,ShindeN
EYEBALLERS,VP.Prodigy,2,0,Exort The Proving Grounds Season 5,Results for October 4th 2025,https://www.hltv.org/matches/2386361/eyeballers-vs-vpprodigy-exort-the-proving-grounds-season-5,EYEBALLERS
Vitality,Gentle Mates,0,2,ESL Pro League Season 22,Results for October 4th 2025,https://www.hltv.org/matches/2385935/vitality-vs-gentle-mates-esl-pro-league-season-22,Gentle Mates
CPH Wolves,Wildcard,1,2,Fragadelphia Blocktober 2025,Results for October 4th 2025,https://www.hltv.org/matches/2386655/cph-wolves-vs-wildcard-fragadelphia-blocktober-2025,Wildcard
Venom,BIG,0,2,Fragadelphia Blocktober 2025,Results for October 4th 2025,https://www.hltv.org/matches/2386654/venom-vs-big-fragadelphia-blocktober-2025,BIG
Johnny Speeds,FAVBET,2,0,CCT Season 3 Europe Series 8,Results for October 4th 2025,https://www.hltv.org/matches/2386317/johnny-speeds-vs-favbet-cct-season-3-europe-series-8,Johnny Speeds
OG,Rave,2,0,Fragadelphia Blocktober 2025,Results for October 4th 2025,https://www.hltv.org/matches/2386656/og-vs-rave-fragadelphia-blocktober-2025,OG
fnatic,Metizport,2,0,Fragadelphia Blocktober 2025,Results for October 4th 2025,https://www.hltv.org/matches/2386653/fnatic-vs-metizport-fragadelphia-blocktober-2025,fnatic
Aurora,Natus Vincere,0,2,ESL Pro League Season 22,Results for October 4th 2025,https://www.hltv.org/matches/2385934/aurora-vs-natus-vincere-esl-pro-league-season-22,Natus Vincere
Rare Atom,Kaleido,0,2,XSE Pro League Shanghai 2025,Results for October 4th 2025,https://www.hltv.org/matches/2386382/rare-atom-vs-kaleido-xse-pro-league-shanghai-2025,Kaleido
