match_id,veto_order,team,action,map_name
2389918,1,Bad Luck,removed,Dust2
2389918,2,Imperial,removed,Ancient
2389918,3,Bad Luck,picked,Nuke
2389918,4,Imperial,picked,Mirage
2389918,5,Bad Luck,removed,Overpass
2389918,6,Imperial,removed,Anubis
2389830,1,QUAZAR,removed,Ancient
2389830,2,VP.Prodigy,removed,Anubis
2389830,3,QUAZAR,picked,Mirage
2389830,4,VP.Prodigy,picked,Dust2
2389830,5,QUAZAR,removed,Overpass
2389830,6,VP.Prodigy,removed,Inferno
2389936,1,FengDa,removed,Overpass
2389936,2,TYLOO,removed,Dust2
2389936,3,FengDa,picked,Mirage
2389936,4,TYLOO,picked,Nuke
2389936,5,FengDa,removed,Anubis
2389936,6,TYLOO,removed,Ancient
2389777,1,LP,removed,Anubis
2389777,2,Procyon,removed,Ancient
2389777,3,LP,picked,Dust2
2389777,4,Procyon,picked,Overpass
2389777,5,LP,removed,Mirage
2389777,6,Procyon,removed,Inferno
2389935,1,Rare Atom,removed,Nuke
2389935,2,NomadS,removed,Mirage
2389935,3,Rare Atom,picked,Dust2
2389935,4,NomadS,picked,Ancient
2389935,5,Rare Atom,removed,Overpass
2389935,6,NomadS,removed,Anubis
2389940,1,M1X KS,removed,Nuke
2389940,2,3DMAX,removed,Mirage
2389940,3,M1X KS,picked,Dust2
2389940,4,3DMAX,picked,Inferno
2389940,5,M1X KS,removed,Overpass
2389940,6,3DMAX,removed,Ancient
2389829,1,Rebels,removed,Mirage
2389829,2,WW,removed,Nuke
2389829,3,Rebels,picked,Anubis
2389829,4,WW,picked,Dust2
2389829,5,Rebels,removed,Inferno
2389829,6,WW,removed,Overpass
2389934,1,Alter Ego,removed,Inferno
2389934,2,Lynn Vision,removed,Mirage
2389934,3,Alter Ego,picked,Anubis
2389934,4,Lynn Vision,picked,Dust2
2389934,5,Alter Ego,removed,Nuke
2389934,6,Lynn Vision,removed,Overpass
2389909,1,BMZ,removed,Inferno
2389909,2,The Huns,removed,Anubis
2389909,3,BMZ,picked,Mirage
2389909,4,The Huns,picked,Ancient
2389909,5,BMZ,removed,Nuke
2389909,6,The Huns,removed,Overpass
2389926,1,Wildcard,removed,Ancient
2389926,2,LAG,removed,Mirage
2389926,3,Wildcard,picked,Dust2
2389926,4,LAG,picked,Inferno
2389926,5,Wildcard,removed,Nuke
2389926,6,LAG,removed,Overpass
2389928,1,Outfit 49,removed,Overpass
2389928,2,F5,removed,Nuke
2389928,3,Outfit 49,picked,Dust2
2389928,4,F5,picked,Ancient
2389928,5,Outfit 49,removed,Inferno
2389928,6,F5,removed,Anubis
2389755,1,Zomblers,removed,Overpass
2389755,2,OverKnight,removed,Nuke
2389755,3,Zomblers,picked,Inferno
2389755,4,OverKnight,picked,Mirage
2389755,5,Zomblers,removed,Ancient
2389755,6,OverKnight,removed,Anubis
2389776,1,Curralzinho,removed,Anubis
2389776,2,GameHunters,removed,Overpass
2389776,3,Curralzinho,picked,Mirage
2389776,4,GameHunters,picked,Nuke
2389776,5,Curralzinho,removed,Inferno
2389776,6,GameHunters,removed,Dust2
2389775,1,BESTIA Academy,removed,Anubis
2389775,2,ShindeN,removed,Dust2
2389775,3,BESTIA Academy,picked,Inferno
2389775,4,ShindeN,picked,Nuke
2389775,5,BESTIA Academy,removed,Overpass
2389775,6,ShindeN,removed,Ancient
2389774,1,Crashers,removed,Mirage
2389774,2,Players,removed,Nuke
2389774,3,Crashers,picked,Ancient
2389774,4,Players,picked,Dust2
2389774,5,Crashers,removed,Anubis
2389774,6,Players,removed,Overpass
2389827,1,MASONIC,removed,Dust2
2389827,2,Bushido Wildcats,removed,Ancient
2389827,3,MASONIC,picked,Nuke
2389827,4,Bushido Wildcats,picked,Anubis
2389827,5,MASONIC,removed,Mirage
2389827,6,Bushido Wildcats,removed,Overpass
2389908,1,BMZ,removed,Inferno
2389908,2,NomadS,removed,Mirage
2389908,3,BMZ,picked,Nuke
2389908,4,NomadS,picked,Ancient
2389908,5,BMZ,removed,Overpass
2389908,6,NomadS,removed,Anubis
2389826,1,CSDIILIT,removed,Dust2
2389826,2,PRIME,removed,Nuke
2389826,3,CSDIILIT,picked,Mirage
2389826,4,PRIME,picked,Inferno
2389826,5,CSDIILIT,removed,Anubis
2389826,6,PRIME,removed,Overpass
2389906,1,NomadS,removed,Nuke
2389906,2,The Huns,removed,Anubis
2389906,3,NomadS,picked,Ancient
2389906,4,The Huns,picked,Inferno
2389906,5,NomadS,removed,Overpass
2389906,6,The Huns,removed,Mirage
2389905,1,NEXVOID,removed,Mirage
2389905,2,BMZ,removed,Inferno
2389905,3,NEXVOID,picked,Overpass
2389905,4,BMZ,picked,Dust2
2389905,5,NEXVOID,removed,Nuke
2389905,6,BMZ,removed,Anubis
2389753,1,LAG,removed,Anubis
2389753,2,Outfit 49,removed,Ancient
2389753,3,LAG,picked,Inferno
2389753,4,Outfit 49,picked,Nuke
2389753,5,LAG,removed,Overpass
2389753,6,Outfit 49,removed,Mirage
2389897,1,Sakura,removed,Anubis
2389897,2,FarmVille,removed,Nuke
2389897,3,Sakura,picked,Overpass
2389897,4,FarmVille,picked,Ancient
2389897,5,Sakura,removed,Inferno
2389897,6,FarmVille,removed,Dust2
2389904,1,F5,removed,Dust2
2389904,2,OverKnight,removed,Nuke
2389904,3,F5,picked,Overpass
2389904,4,OverKnight,picked,Ancient
2389904,5,F5,removed,Anubis
2389904,6,OverKnight,removed,Inferno
2389772,1,Players,removed,Overpass
2389772,2,Bad Luck,removed,Mirage
2389772,3,Players,picked,Dust2
2389772,4,Bad Luck,picked,Nuke
2389772,5,Players,removed,Anubis
2389772,6,Bad Luck,removed,Inferno
2389752,1,regain,removed,Nuke
2389752,2,SportsBetExpert,removed,Anubis
2389752,3,regain,picked,Inferno
2389752,4,SportsBetExpert,picked,Dust2
2389752,5,regain,removed,Overpass
2389752,6,SportsBetExpert,removed,Mirage
2389824,1,WHITEBIRD,removed,Anubis
2389824,2,PRIME,removed,Nuke
2389824,3,WHITEBIRD,picked,Mirage
2389824,4,PRIME,picked,Inferno
2389824,5,WHITEBIRD,removed,Ancient
2389824,6,PRIME,removed,Overpass
2389771,1,GameHunters,removed,Overpass
2389771,2,FOLHA AMARELA,removed,Inferno
2389771,3,GameHunters,picked,Ancient
2389771,4,FOLHA AMARELA,picked,Dust2
2389771,5,GameHunters,removed,Anubis
2389771,6,FOLHA AMARELA,removed,Nuke
2389823,1,los kogutos,removed,Inferno
2389823,2,CSDIILIT,removed,Dust2
2389823,3,los kogutos,picked,Ancient
2389823,4,CSDIILIT,picked,Mirage
2389823,5,los kogutos,removed,Overpass
2389823,6,CSDIILIT,removed,Anubis
2389769,1,Procyon,removed,Ancient
2389769,2,Crashers,removed,Mirage
2389769,3,Procyon,picked,Dust2
2389769,4,Crashers,picked,Inferno
2389769,5,Procyon,removed,Nuke
2389769,6,Crashers,removed,Overpass
2389821,1,Nexus,removed,Nuke
2389821,2,Bushido Wildcats,removed,Ancient
2389821,3,Nexus,picked,Anubis
2389821,4,Bushido Wildcats,picked,Dust2
2389821,5,Nexus,removed,Mirage
2389821,6,Bushido Wildcats,removed,Overpass
2389232,1,GenOne,removed,Mirage
2389232,2,AM,removed,Inferno
2389232,3,GenOne,picked,Nuke
2389232,4,AM,picked,Ancient
2389232,5,GenOne,removed,Overpass
2389232,6,AM,removed,Anubis
2389903,1,InControl,removed,Ancient
2389903,2,Zomblers,removed,Overpass
2389903,3,InControl,picked,Nuke
2389903,4,Zomblers,picked,Dust2
2389903,5,InControl,removed,Anubis
2389903,6,Zomblers,removed,Mirage
2389751,1,OverKnight,removed,Inferno
2389751,2,Outfit 49,removed,Ancient
2389751,3,OverKnight,picked,Mirage
2389751,4,Outfit 49,picked,Nuke
2389751,5,OverKnight,removed,Anubis
2389751,6,Outfit 49,removed,Overpass
2389750,1,Zomblers,removed,Overpass
2389750,2,LAG,removed,Anubis
2389750,3,Zomblers,picked,Dust2
2389750,4,LAG,picked,Inferno
2389750,5,Zomblers,removed,Ancient
2389750,6,LAG,removed,Mirage
2389768,1,BESTIA Academy,removed,Anubis
2389768,2,Fake do Biru,removed,Ancient
2389768,3,BESTIA Academy,picked,Nuke
2389768,4,Fake do Biru,picked,Dust2
2389768,5,BESTIA Academy,removed,Inferno
2389768,6,Fake do Biru,removed,Overpass
2389767,1,FURIA fe,removed,Overpass
2389767,2,Vasco,removed,Nuke
2389767,3,FURIA fe,picked,Ancient
2389767,4,Vasco,picked,Dust2
2389767,5,FURIA fe,removed,Anubis
2389767,6,Vasco,removed,Inferno
2389231,1,Fingers Crossed,removed,Overpass
2389231,2,ECSTATIC,removed,Dust2
2389231,3,Fingers Crossed,picked,Nuke
2389231,4,ECSTATIC,picked,Ancient
2389231,5,Fingers Crossed,removed,Anubis
2389231,6,ECSTATIC,removed,Mirage
2389820,1,VP.Prodigy,removed,Ancient
2389820,2,Omega,removed,Overpass
2389820,3,VP.Prodigy,picked,Nuke
2389820,4,Omega,picked,Dust2
2389820,5,VP.Prodigy,removed,Anubis
2389820,6,Omega,removed,Inferno
2389230,1,AM,removed,Inferno
2389230,2,Sashi,removed,Dust2
2389230,3,AM,picked,Ancient
2389230,4,Sashi,picked,Nuke
2389230,5,AM,removed,Anubis
2389230,6,Sashi,removed,Mirage
2389819,1,Aurora Young Blud,removed,Inferno
2389819,2,Rebels,removed,Mirage
2389819,3,Aurora Young Blud,picked,Ancient
2389819,4,Rebels,picked,Nuke
2389819,5,Aurora Young Blud,removed,Anubis
2389819,6,Rebels,removed,Dust2
2389818,1,Bebop,removed,Inferno
2389818,2,QUAZAR,removed,Ancient
2389818,3,Bebop,picked,Dust2
2389818,4,QUAZAR,picked,Anubis
2389818,5,Bebop,removed,Overpass
2389818,6,QUAZAR,removed,Mirage
2389817,1,Pigeons,removed,Anubis
2389817,2,WW,removed,Ancient
2389817,3,Pigeons,picked,Dust2
2389817,4,WW,picked,Mirage
2389817,5,Pigeons,removed,Overpass
2389817,6,WW,removed,Inferno
2389900,1,regain,removed,Nuke
2389900,2,Blitzkrieg,removed,Inferno
2389900,3,regain,picked,Ancient
2389900,4,Blitzkrieg,picked,Anubis
2389900,5,regain,removed,Overpass
2389900,6,Blitzkrieg,removed,Mirage
2389902,1,Chicken Coop,removed,Mirage
2389902,2,SportsBetExpert,removed,Nuke
2389902,3,Chicken Coop,picked,Overpass
2389902,4,SportsBetExpert,picked,Dust2
2389902,5,Chicken Coop,removed,Anubis
2389902,6,SportsBetExpert,removed,Inferno
2389901,1,Reign Above,removed,Ancient
2389901,2,LAG,removed,Anubis
2389901,3,Reign Above,picked,Dust2
2389901,4,LAG,picked,Inferno
2389901,5,Reign Above,removed,Nuke
2389901,6,LAG,removed,Overpass
2389899,1,Aether,removed,Dust2
2389899,2,Outfit 49,removed,Inferno
2389899,3,Aether,picked,Ancient
2389899,4,Outfit 49,picked,Nuke
2389899,5,Aether,removed,Anubis
2389899,6,Outfit 49,removed,Overpass
2389898,1,Wildcard,removed,Ancient
2389898,2,FlyQuest RED,removed,Inferno
2389898,3,Wildcard,picked,Mirage
2389898,4,FlyQuest RED,picked,Nuke
2389898,5,Wildcard,removed,Anubis
2389898,6,FlyQuest RED,removed,Overpass
2389748,1,mouse,removed,Ancient
2389748,2,regain,removed,Nuke
2389748,3,mouse,picked,Overpass
2389748,4,regain,picked,Inferno
2389748,5,mouse,removed,Anubis
2389748,6,regain,removed,Mirage
2389557,1,FORZE Reload,removed,Inferno
2389557,2,MINLATE,removed,Dust2
2389557,3,FORZE Reload,picked,Overpass
2389557,4,MINLATE,picked,Mirage
2389557,5,FORZE Reload,removed,Nuke
2389557,6,MINLATE,removed,Ancient
2389816,1,QUAZAR,removed,Ancient
2389816,2,VP.Prodigy,removed,Anubis
2389816,3,QUAZAR,picked,Inferno
2389816,4,VP.Prodigy,picked,Overpass
2389816,5,QUAZAR,removed,Dust2
2389816,6,VP.Prodigy,removed,Mirage
2389556,1,Fingers Crossed,removed,Anubis
2389556,2,FAVBET,removed,Mirage
2389556,3,Fingers Crossed,picked,Nuke
2389556,4,FAVBET,picked,Inferno
2389556,5,Fingers Crossed,removed,Overpass
2389556,6,FAVBET,removed,Dust2
2389815,1,Bebop,removed,Inferno
2389815,2,Omega,removed,Nuke
2389815,3,Bebop,picked,Mirage
2389815,4,Omega,picked,Dust2
2389815,5,Bebop,removed,Anubis
2389815,6,Omega,removed,Overpass
2389814,1,Pigeons,removed,Anubis
2389814,2,Rebels,removed,Mirage
2389814,3,Pigeons,picked,Dust2
2389814,4,Rebels,picked,Inferno
2389814,5,Pigeons,removed,Overpass
2389814,6,Rebels,removed,Ancient
2389813,1,Aurora Young Blud,removed,Inferno
2389813,2,WW,removed,Overpass
2389813,3,Aurora Young Blud,picked,Ancient
2389813,4,WW,picked,Dust2
2389813,5,Aurora Young Blud,removed,Anubis
2389813,6,WW,removed,Nuke
2389717,1,BET-M,removed,Overpass
2389717,2,JUMBO,removed,Inferno
2389717,3,BET-M,picked,Nuke
2389717,4,JUMBO,picked,Dust2
2389717,5,BET-M,removed,Mirage
2389717,6,JUMBO,removed,Anubis
2389554,1,Fingers Crossed,removed,Anubis
2389554,2,los kogutos,removed,Inferno
2389554,3,Fingers Crossed,picked,Nuke
2389554,4,los kogutos,picked,Mirage
2389554,5,Fingers Crossed,removed,Overpass
2389554,6,los kogutos,removed,Dust2
2389712,1,Oxuji,removed,Overpass
2389712,2,Nemesis,removed,Anubis
2389712,3,Oxuji,picked,Ancient
2389712,4,Nemesis,picked,Nuke
2389712,5,Oxuji,removed,Mirage
2389712,6,Nemesis,removed,Inferno
2389716,1,JUMBO,removed,Overpass
2389716,2,Gluck,removed,Inferno
2389716,3,JUMBO,picked,Ancient
2389716,4,Gluck,picked,Dust2
2389716,5,JUMBO,removed,Anubis
2389716,6,Gluck,removed,Mirage
2389711,1,MUERTA,removed,Ancient
2389711,2,Oxuji,removed,Overpass
2389711,3,MUERTA,picked,Nuke
2389711,4,Oxuji,picked,Dust2
2389711,5,MUERTA,removed,Inferno
2389711,6,Oxuji,removed,Anubis
2389168,1,Eternal Fire,removed,Inferno
2389168,2,MASONIC,removed,Dust2
2389168,3,Eternal Fire,picked,Mirage
2389168,4,MASONIC,picked,Nuke
2389168,5,Eternal Fire,removed,Ancient
2389168,6,MASONIC,removed,Overpass
2389886,1,MOUZ NXT,removed,Inferno
2389886,2,BET-M,removed,Overpass
2389886,3,MOUZ NXT,picked,Anubis
2389886,4,BET-M,picked,Ancient
2389886,5,MOUZ NXT,removed,Nuke
2389886,6,BET-M,removed,Dust2
2389167,1,Acend,removed,Anubis
2389167,2,BRUTE,removed,Overpass
2389167,3,Acend,picked,Dust2
2389167,4,BRUTE,picked,Mirage
2389167,5,Acend,removed,Nuke
2389167,6,BRUTE,removed,Ancient
2389885,1,ex-RUBY,removed,Inferno
2389885,2,MASONIC,removed,Dust2
2389885,3,ex-RUBY,picked,Mirage
2389885,4,MASONIC,picked,Nuke
2389885,5,ex-RUBY,removed,Overpass
2389885,6,MASONIC,removed,Ancient
2389552,1,magic,removed,Nuke
2389552,2,MINLATE,removed,Dust2
2389552,3,magic,picked,Mirage
2389552,4,MINLATE,picked,Anubis
2389552,5,magic,removed,Ancient
2389552,6,MINLATE,removed,Overpass
2389166,1,STATE,removed,Dust2
2389166,2,Phantom,removed,Inferno
2389166,3,STATE,picked,Overpass
2389166,4,Phantom,picked,Nuke
2389166,5,STATE,removed,Mirage
2389166,6,Phantom,removed,Anubis
2389896,1,DEPO,removed,Overpass
2389896,2,mix52,removed,Nuke
2389896,3,DEPO,picked,Ancient
2389896,4,mix52,picked,Dust2
2389896,5,DEPO,removed,Inferno
2389896,6,mix52,removed,Anubis
2389714,1,JUMBO,removed,Inferno
2389714,2,BET-M,removed,Overpass
2389714,3,JUMBO,picked,Ancient
2389714,4,BET-M,picked,Nuke
2389714,5,BET-M,removed,Dust2
2389714,6,JUMBO,removed,Mirage
2389709,1,Nemiga,removed,Inferno
2389709,2,Oxuji,removed,Overpass
2389709,3,Nemiga,picked,Anubis
2389709,4,Oxuji,picked,Nuke
2389709,5,Oxuji,removed,Mirage
2389709,6,Nemiga,removed,Dust2
2389708,1,MUERTA,removed,Ancient
2389708,2,Nemesis,removed,Overpass
2389708,3,MUERTA,picked,Nuke
2389708,4,Nemesis,picked,Inferno
2389708,5,Nemesis,removed,Mirage
2389708,6,MUERTA,removed,Anubis
2389741,1,Ding Cuts,removed,Nuke
2389741,2,Underground,removed,Ancient
2389741,3,Ding Cuts,picked,Mirage
2389741,4,Underground,picked,Overpass
2389741,5,Ding Cuts,removed,Anubis
2389741,6,Underground,removed,Inferno
2389713,1,Gluck,removed,Inferno
2389713,2,Nuclear TigeRES,removed,Overpass
2389713,3,Gluck,picked,Mirage
2389713,4,Nuclear TigeRES,picked,Ancient
2389713,5,Nuclear TigeRES,removed,Dust2
2389713,6,Gluck,removed,Anubis
2389740,1,Ding Cuts,removed,Nuke
2389740,2,Shanghai Sharks,removed,Dust2
2389740,3,Ding Cuts,picked,Ancient
2389740,4,Shanghai Sharks,picked,Overpass
2389740,5,Ding Cuts,removed,Anubis
2389740,6,Shanghai Sharks,removed,Inferno
2389739,1,Underground,removed,Inferno
2389739,2,Mindfreak,removed,Ancient
2389739,3,Underground,picked,Nuke
2389739,4,Mindfreak,picked,Overpass
2389739,5,Underground,removed,Anubis
2389739,6,Mindfreak,removed,Dust2
2389737,1,Ding Cuts,removed,Nuke
2389737,2,Mindfreak,removed,Ancient
2389737,3,Ding Cuts,picked,Mirage
2389737,4,Mindfreak,picked,Overpass
2389737,5,Ding Cuts,removed,Dust2
2389737,6,Mindfreak,removed,Anubis
2389738,1,Shanghai Sharks,removed,Dust2
2389738,2,Underground,removed,Ancient
2389738,3,Shanghai Sharks,picked,Anubis
2389738,4,Underground,picked,Nuke
2389738,5,Shanghai Sharks,removed,Inferno
2389738,6,Underground,removed,Overpass
2389707,1,RUSTEC,removed,Inferno
2389707,2,WW,removed,Overpass
2389707,3,RUSTEC,picked,Nuke
2389707,4,WW,picked,Dust2
2389707,5,RUSTEC,removed,Anubis
2389707,6,WW,removed,Mirage
2389691,1,Procyon,removed,Ancient
2389691,2,Marsborne,removed,Dust2
2389691,3,Procyon,picked,Mirage
2389691,4,Marsborne,picked,Inferno
2389691,5,Procyon,removed,Anubis
2389691,6,Marsborne,removed,Overpass
2389706,1,WW,removed,Overpass
2389706,2,Virtus.pro,removed,Nuke
2389706,3,WW,picked,Dust2
2389706,4,Virtus.pro,picked,Inferno
2389706,5,WW,removed,Ancient
2389706,6,Virtus.pro,removed,Anubis
2389551,1,FAVBET,removed,Mirage
2389551,2,AM,removed,Inferno
2389551,3,FAVBET,picked,Anubis
2389551,4,AM,picked,Dust2
2389551,5,FAVBET,removed,Overpass
2389551,6,AM,removed,Nuke
2389701,1,FORZE Reload,removed,Inferno
2389701,2,WATERMELON,removed,Mirage
2389701,3,FORZE Reload,picked,Dust2
2389701,4,WATERMELON,picked,Ancient
2389701,5,FORZE Reload,removed,Nuke
2389701,6,WATERMELON,removed,Anubis
2389163,1,Washington,removed,Mirage
2389163,2,AaB,removed,Nuke
2389163,3,Washington,picked,Ancient
2389163,4,AaB,picked,Overpass
2389163,5,Washington,removed,Anubis
2389163,6,AaB,removed,Dust2
2389550,1,1win,removed,Nuke
2389550,2,Leo,removed,Mirage
2389550,3,1win,picked,Inferno
2389550,4,Leo,picked,Ancient
2389550,5,1win,removed,Anubis
2389550,6,Leo,removed,Overpass
2389223,1,Fingers Crossed,removed,Anubis
2389223,2,FAVBET,removed,Mirage
2389223,3,Fingers Crossed,picked,Nuke
2389223,4,FAVBET,picked,Overpass
2389223,5,Fingers Crossed,removed,Inferno
2389223,6,FAVBET,removed,Ancient
2389164,1,777,removed,Dust2
2389164,2,los kogutos,removed,Inferno
2389164,3,777,picked,Overpass
2389164,4,los kogutos,picked,Nuke
2389164,5,777,removed,Anubis
2389164,6,los kogutos,removed,Ancient
2389549,1,Metizport,removed,Anubis
2389549,2,Johnny Speeds,removed,Ancient
2389549,3,Metizport,picked,Inferno
2389549,4,Johnny Speeds,picked,Overpass
2389549,5,Metizport,removed,Mirage
2389549,6,Johnny Speeds,removed,Nuke
2389704,1,WW,removed,Anubis
2389704,2,ARCRED,removed,Mirage
2389704,3,WW,picked,Nuke
2389704,4,ARCRED,picked,Dust2
2389704,5,ARCRED,removed,Overpass
2389704,6,WW,removed,Ancient
2389165,1,Fingers Crossed,removed,Overpass
2389165,2,CSDIILIT,removed,Dust2
2389165,3,Fingers Crossed,picked,Nuke
2389165,4,CSDIILIT,picked,Mirage
2389165,5,Fingers Crossed,removed,Anubis
2389165,6,CSDIILIT,removed,Inferno
2389222,1,AaB,removed,Nuke
2389222,2,GenOne,removed,Mirage
2389222,3,AaB,picked,Inferno
2389222,4,GenOne,picked,Dust2
2389222,5,AaB,removed,Ancient
2389222,6,GenOne,removed,Anubis
2389736,1,Mc,removed,Anubis
2389736,2,Rooster,removed,Ancient
2389736,3,Mc,picked,Nuke
2389736,4,Rooster,picked,Dust2
2389736,5,Mc,removed,Inferno
2389736,6,Rooster,removed,Mirage
2389698,1,WATERMELON,removed,Mirage
2389698,2,K27,removed,Inferno
2389698,3,WATERMELON,picked,Ancient
2389698,4,K27,picked,Nuke
2389698,5,K27,removed,Dust2
2389698,6,WATERMELON,removed,Anubis
2389735,1,Mc,removed,Ancient
2389735,2,The Gentlemans Kennel,removed,Anubis
2389735,3,Mc,picked,Overpass
2389735,4,The Gentlemans Kennel,picked,Nuke
2389735,5,Mc,removed,Dust2
2389735,6,The Gentlemans Kennel,removed,Inferno
2389734,1,Rooster,removed,Ancient
2389734,2,THUNDER dOWNUNDER,removed,Overpass
2389734,3,Rooster,picked,Anubis
2389734,4,THUNDER dOWNUNDER,picked,Nuke
2389734,5,Rooster,removed,Inferno
2389734,6,THUNDER dOWNUNDER,removed,Mirage
2389732,1,Mc,removed,Ancient
2389732,2,THUNDER dOWNUNDER,removed,Mirage
2389732,3,Mc,picked,Overpass
2389732,4,THUNDER dOWNUNDER,picked,Nuke
2389732,5,Mc,removed,Dust2
2389732,6,THUNDER dOWNUNDER,removed,Anubis
2389733,1,The Gentlemans Kennel,removed,Anubis
2389733,2,Rooster,removed,Ancient
2389733,3,The Gentlemans Kennel,picked,Nuke
2389733,4,Rooster,picked,Overpass
2389733,5,The Gentlemans Kennel,removed,Dust2
2389733,6,Rooster,removed,Mirage
2389686,1,LUNA,removed,Overpass
2389686,2,9z,removed,Anubis
2389686,3,LUNA,picked,Mirage
2389686,4,9z,picked,Ancient
2389686,5,LUNA,removed,Dust2
2389686,6,9z,removed,Inferno
2389683,1,LUNA,removed,Overpass
2389683,2,Sharks,removed,Dust2
2389683,3,LUNA,picked,Inferno
2389683,4,Sharks,picked,Nuke
2389683,5,LUNA,removed,Anubis
2389683,6,Sharks,removed,Mirage
2389682,1,Isurus,removed,Anubis
2389682,2,Procyon,removed,Nuke
2389682,3,Isurus,picked,Inferno
2389682,4,Procyon,picked,Mirage
2389682,5,Isurus,removed,Ancient
2389682,6,Procyon,removed,Dust2
2389547,1,KOLESIE,removed,Inferno
2389547,2,MINLATE,removed,Dust2
2389547,3,KOLESIE,picked,Ancient
2389547,4,MINLATE,picked,Anubis
2389547,5,KOLESIE,removed,Overpass
2389547,6,MINLATE,removed,Mirage
2389220,1,Eternal Fire,removed,Ancient
2389220,2,MOUZ NXT,removed,Inferno
2389220,3,Eternal Fire,picked,Mirage
2389220,4,MOUZ NXT,picked,Nuke
2389220,5,Eternal Fire,removed,Anubis
2389220,6,MOUZ NXT,removed,Overpass
2389679,1,Isurus,removed,Ancient
2389679,2,BESTIA,removed,Anubis
2389679,3,Isurus,picked,Nuke
2389679,4,BESTIA,picked,Dust2
2389679,5,Isurus,removed,Mirage
2389679,6,BESTIA,removed,Inferno
2389680,1,Procyon,removed,Ancient
2389680,2,Marsborne,removed,Dust2
2389680,3,Procyon,picked,Overpass
2389680,4,Marsborne,picked,Inferno
2389680,5,Procyon,removed,Nuke
2389680,6,Marsborne,removed,Mirage
2389546,1,AM,removed,Anubis
2389546,2,los kogutos,removed,Dust2
2389546,3,AM,picked,Ancient
2389546,4,los kogutos,picked,Nuke
2389546,5,AM,removed,Inferno
