match_id,map_name,map_number,team1,team2,pistol1_winner,pistol2_winner
2385482,Inferno,2,Eruption,The Huns,The Huns,Eruption
2385291,Inferno,1,The MongolZ,3DMAX,3DMAX,The MongolZ
2385291,Ancient,2,The MongolZ,3DMAX,The MongolZ,The MongolZ
2385291,Nuke,3,The MongolZ,3DMAX,3DMAX,The MongolZ
2385450,Train,1,Johnny Speeds,Sangal,Sangal,Sangal
2385450,Nuke,2,Johnny Speeds,Sangal,Johnny Speeds,Johnny Speeds
2385290,Inferno,1,GamerLegion,TYLOO,TYLOO,TYLOO
2385290,Ancient,2,GamerLegion,TYLOO,TYLOO,GamerLegion
2385371,Train,1,RED Canids,ODDIK,ODDIK,ODDIK
2385371,Ancient,2,RED Canids,ODDIK,RED Canids,RED Canids
2385371,Nuke,3,RED Canids,ODDIK,RED Canids,RED Canids
2385374,Inferno,1,BESTIA,Fluxo,BESTIA,BESTIA
2385374,Mirage,2,BESTIA,Fluxo,BESTIA,BESTIA
2385435,Dust2,1,Bounty Hunters,ShindeN,ShindeN,ShindeN
2385435,Mirage,2,Bounty Hunters,ShindeN,ShindeN,ShindeN
2385356,Ancient,1,Alliance,ENCE,ENCE,ENCE
2385356,Dust2,2,Alliance,ENCE,ENCE,ENCE
2385356,Train,3,Alliance,ENCE,ENCE,Alliance
2385442,Overpass,1,Johnny Speeds,FAVBET,Johnny Speeds,FAVBET
2385442,Nuke,2,Johnny Speeds,FAVBET,Johnny Speeds,Johnny Speeds
2385442,Train,3,Johnny Speeds,FAVBET,FAVBET,FAVBET
2385170,Inferno,1,Legacy,Imperial,Legacy,Legacy
2385170,Mirage,2,Legacy,Imperial,Imperial,Imperial
2385360,Mirage,1,OG,BC.Game,BC.Game,BC.Game
2385360,Ancient,2,OG,BC.Game,OG,BC.Game
2385169,Nuke,1,BIG,OG,OG,OG
2385169,Train,2,BIG,OG,BIG,BIG
2385169,Inferno,3,BIG,OG,OG,OG
2385426,Dust2,1,Rare Atom,Eruption,Rare Atom,Eruption
2385426,Inferno,2,Rare Atom,Eruption,Eruption,Rare Atom
2385448,Ancient,1,FAVBET,FORZE Reload,FORZE Reload,FORZE Reload
2385448,Nuke,2,FAVBET,FORZE Reload,FAVBET,FORZE Reload
2385448,Dust2,3,FAVBET,FORZE Reload,FAVBET,FORZE Reload
2385168,Ancient,1,9z,PARIVISION,9z,9z
2385168,Train,2,9z,PARIVISION,PARIVISION,9z
2385439,Train,1,Alliance,ARCRED,Alliance,ARCRED
2385439,Ancient,2,Alliance,ARCRED,Alliance,ARCRED
2385520,Dust2,1,1win,Inner Circle,Inner Circle,Inner Circle
2385520,Mirage,2,1win,Inner Circle,Inner Circle,Inner Circle
2385348,Train,1,Monte,FAVBET,Monte,Monte
2385348,Nuke,2,Monte,FAVBET,Monte,FAVBET
2385110,Train,1,CYBERSHOKE,FAVBET,FAVBET,CYBERSHOKE
2385110,Ancient,2,CYBERSHOKE,FAVBET,CYBERSHOKE,FAVBET
2385164,Ancient,1,OG,M80,OG,M80
2385164,Overpass,2,OG,M80,M80,OG
2385163,Train,1,ENCE,Nemiga,ENCE,Nemiga
2385163,Dust2,2,ENCE,Nemiga,ENCE,Nemiga
2385163,Ancient,3,ENCE,Nemiga,Nemiga,ENCE
2385219,Mirage,1,Sharks,ShindeN,ShindeN,Sharks
2385219,Nuke,2,Sharks,ShindeN,ShindeN,Sharks
2385218,Dust2,1,ODDIK,Bounty Hunters,Bounty Hunters,ODDIK
2385218,Nuke,2,ODDIK,Bounty Hunters,ODDIK,ODDIK
2385162,Nuke,1,BetBoom,9z,BetBoom,BetBoom
2385162,Train,2,BetBoom,9z,9z,9z
2385162,Dust2,3,BetBoom,9z,9z,BetBoom
2385189,Overpass,1,Betclic,Sangal,Betclic,Sangal
2385189,Train,2,Betclic,Sangal,Betclic,Betclic
2385189,Mirage,3,Betclic,Sangal,Betclic,Betclic
2385280,Train,1,K27,1win,K27,1win
2385280,Overpass,2,K27,1win,K27,K27
2385188,Dust2,1,Johnny Speeds,9INE,9INE,Johnny Speeds
2385188,Inferno,2,Johnny Speeds,9INE,Johnny Speeds,Johnny Speeds
2385192,Dust2,1,BC.Game,Sashi,BC.Game,Sashi
2385192,Nuke,2,BC.Game,Sashi,BC.Game,Sashi
2385161,Inferno,1,Legacy,JiJieHao,JiJieHao,Legacy
2385177,Ancient,1,FAVBET,ARCRED,FAVBET,FAVBET
2385177,Dust2,2,FAVBET,ARCRED,ARCRED,ARCRED
2385177,Overpass,3,FAVBET,ARCRED,FAVBET,FAVBET
2385159,Dust2,1,ECSTATIC,PARIVISION,ECSTATIC,ECSTATIC
2385159,Train,2,ECSTATIC,PARIVISION,PARIVISION,ECSTATIC
2385159,Ancient,3,ECSTATIC,PARIVISION,ECSTATIC,PARIVISION
2385183,Train,1,ENCE,FAVBET,FAVBET,FAVBET
2385183,Dust2,2,ENCE,FAVBET,FAVBET,ENCE
2385183,Overpass,3,ENCE,FAVBET,ENCE,FAVBET
2385184,Nuke,1,Monte,Alliance,Alliance,Alliance
2385184,Ancient,2,Monte,Alliance,Alliance,Alliance
2385181,Inferno,1,JiJieHao,Tricked,Tricked,JiJieHao
2385181,Dust2,2,JiJieHao,Tricked,JiJieHao,Tricked
2385176,Dust2,1,SINNERS,FORZE Reload,SINNERS,SINNERS
2385176,Nuke,2,SINNERS,FORZE Reload,FORZE Reload,FORZE Reload
2385289,Nuke,1,NRG,Ninjas in Pyjamas,Ninjas in Pyjamas,Ninjas in Pyjamas
2385289,Mirage,2,NRG,Ninjas in Pyjamas,NRG,NRG
2385289,Train,3,NRG,Ninjas in Pyjamas,Ninjas in Pyjamas,Ninjas in Pyjamas
2385289,Dust2,4,NRG,Ninjas in Pyjamas,NRG,Ninjas in Pyjamas
2385288,Ancient,1,ODDIK,Wildcard,Wildcard,Wildcard
2385288,Dust2,2,ODDIK,Wildcard,ODDIK,ODDIK
2385288,Mirage,3,ODDIK,Wildcard,Wildcard,Wildcard
2384856,Dust2,1,Vitality,G2,G2,G2
2384856,Mirage,2,Vitality,G2,Vitality,Vitality
2384856,Overpass,3,Vitality,G2,Vitality,Vitality
2384856,Inferno,4,Vitality,G2,Vitality,Vitality
2384856,Train,5,Vitality,G2,G2,G2
2385287,Overpass,1,Ninjas in Pyjamas,Wildcard,Ninjas in Pyjamas,Wildcard
2385287,Nuke,2,Ninjas in Pyjamas,Wildcard,Wildcard,Wildcard
2385286,Nuke,1,NRG,ODDIK,ODDIK,NRG
2385286,Dust2,2,NRG,ODDIK,NRG,ODDIK
2385286,Train,3,NRG,ODDIK,ODDIK,ODDIK
2385283,Overpass,1,Wildcard,Fluxo,Fluxo,Wildcard
2385283,Ancient,2,Wildcard,Fluxo,Fluxo,Fluxo
2385283,Inferno,3,Wildcard,Fluxo,Fluxo,Wildcard
2385282,Train,1,Ninjas in Pyjamas,Marsborne,Marsborne,Marsborne
2385282,Nuke,2,Ninjas in Pyjamas,Marsborne,Marsborne,Ninjas in Pyjamas
2385239,Train,1,K27,Nuclear TigeRES,Nuclear TigeRES,K27
2385239,Dust2,2,K27,Nuclear TigeRES,Nuclear TigeRES,K27
2384855,Inferno,1,FURIA,G2,G2,G2
2384855,Mirage,2,FURIA,G2,FURIA,G2
2384854,Mirage,1,Vitality,MOUZ,Vitality,MOUZ
2384854,Inferno,2,Vitality,MOUZ,Vitality,Vitality
2385094,Mirage,1,EYEBALLERS,ARCRED,EYEBALLERS,EYEBALLERS
2385094,Overpass,2,EYEBALLERS,ARCRED,EYEBALLERS,ARCRED
2385124,Inferno,1,Chinggis Warriors,The Huns,Chinggis Warriors,Chinggis Warriors
2385124,Overpass,2,Chinggis Warriors,The Huns,The Huns,Chinggis Warriors
2385124,Nuke,3,Chinggis Warriors,The Huns,Chinggis Warriors,The Huns
2384853,Inferno,1,FaZe,G2,G2,G2
2384853,Dust2,2,FaZe,G2,FaZe,FaZe
2385085,Nuke,1,ENCE,Betclic,ENCE,ENCE
2385085,Train,2,ENCE,Betclic,ENCE,ENCE
2385042,Train,1,Ursa,Nuclear TigeRES,Ursa,Nuclear TigeRES
2385042,Dust2,2,Ursa,Nuclear TigeRES,Ursa,Nuclear TigeRES
2385042,Nuke,3,Ursa,Nuclear TigeRES,Nuclear TigeRES,Nuclear TigeRES
2384852,Ancient,1,MOUZ,M80,MOUZ,M80
2384852,Mirage,2,MOUZ,M80,M80,M80
2384852,Inferno,3,MOUZ,M80,MOUZ,MOUZ
2385121,Inferno,1,Chinggis Warriors,The Huns,Chinggis Warriors,The Huns
2385121,Overpass,2,Chinggis Warriors,The Huns,Chinggis Warriors,Chinggis Warriors
2385121,Nuke,3,Chinggis Warriors,The Huns,The Huns,Chinggis Warriors
2384930,Overpass,1,1win,FORZE Reload,FORZE Reload,FORZE Reload
2384930,Dust2,2,1win,FORZE Reload,1win,FORZE Reload
2385032,Dust2,1,RUSTEC,1win,1win,1win
2385032,Ancient,2,RUSTEC,1win,RUSTEC,1win
2385032,Train,3,RUSTEC,1win,RUSTEC,RUSTEC
2384851,Mirage,1,Spirit,G2,G2,G2
2384851,Dust2,2,Spirit,G2,G2,G2
2384851,Ancient,3,Spirit,G2,G2,G2
2384957,Ancient,1,BetBoom,PARIVISION,BetBoom,PARIVISION
2384957,Train,2,BetBoom,PARIVISION,PARIVISION,BetBoom
2384957,Mirage,3,BetBoom,PARIVISION,PARIVISION,PARIVISION
2384850,Inferno,1,MOUZ,FURIA,FURIA,FURIA
2384850,Mirage,2,MOUZ,FURIA,FURIA,MOUZ
2384843,Ancient,1,fnatic,M80,M80,M80
2384843,Train,2,fnatic,M80,M80,fnatic
2384842,Mirage,1,Vitality,FaZe,FaZe,FaZe
2384842,Nuke,2,Vitality,FaZe,FaZe,FaZe
2384842,Inferno,3,Vitality,FaZe,Vitality,Vitality
2384834,Dust2,1,Nuclear TigeRES,K27,Nuclear TigeRES,Nuclear TigeRES
2384834,Train,2,Nuclear TigeRES,K27,Nuclear TigeRES,K27
2384945,Nuke,1,9z,BESTIA,BESTIA,BESTIA
2384945,Ancient,2,9z,BESTIA,BESTIA,BESTIA
2384945,Dust2,3,9z,BESTIA,BESTIA,BESTIA
2384956,Dust2,1,PARIVISION,9INE,PARIVISION,PARIVISION
2384956,Ancient,2,PARIVISION,9INE,9INE,PARIVISION
2384849,Mirage,1,FlyQuest,G2,G2,G2
2384849,Ancient,2,FlyQuest,G2,G2,FlyQuest
2384848,Dust2,1,Liquid,Spirit,Liquid,Liquid
2384848,Mirage,2,Liquid,Spirit,Liquid,Liquid
2384765,Mirage,1,fnatic,Monte,fnatic,Monte
2384765,Overpass,2,fnatic,Monte,fnatic,fnatic
2384840,Ancient,1,M80,Natus Vincere,M80,Natus Vincere
2384840,Train,2,M80,Natus Vincere,M80,Natus Vincere
2384840,Inferno,3,M80,Natus Vincere,Natus Vincere,Natus Vincere
2384764,Mirage,1,ENCE,Monte,Monte,Monte
2384764,Nuke,2,ENCE,Monte,ENCE,Monte
2384887,Mirage,1,FUT,BetBoom,BetBoom,BetBoom
2384887,Overpass,2,FUT,BetBoom,FUT,BetBoom
2384887,Dust2,3,FUT,BetBoom,BetBoom,FUT
2384969,Nuke,1,3DMAX,TYLOO,TYLOO,3DMAX
2384969,Train,2,3DMAX,TYLOO,3DMAX,TYLOO
2384841,Train,1,fnatic,GamerLegion,GamerLegion,fnatic
2384841,Ancient,2,fnatic,GamerLegion,fnatic,GamerLegion
2384832,Overpass,1,CYBERSHOKE,K27,K27,K27
2384832,Dust2,2,CYBERSHOKE,K27,K27,K27
2384968,Nuke,1,TYLOO,Lynn Vision,Lynn Vision,TYLOO
2384968,Inferno,2,TYLOO,Lynn Vision,TYLOO,TYLOO
2384968,Overpass,3,TYLOO,Lynn Vision,TYLOO,Lynn Vision
2384944,Mirage,1,BESTIA,RED Canids,RED Canids,BESTIA
2384944,Ancient,2,BESTIA,RED Canids,RED Canids,BESTIA
2384762,Overpass,1,Monte,fnatic,Monte,fnatic
2384762,Mirage,2,Monte,fnatic,Monte,Monte
2384762,Train,3,Monte,fnatic,fnatic,fnatic
2384847,Mirage,1,Spirit,FURIA,Spirit,FURIA
2384847,Nuke,2,Spirit,FURIA,Spirit,Spirit
2384763,Train,1,ENCE,9INE,9INE,ENCE
2384763,Dust2,2,ENCE,9INE,ENCE,ENCE
2384846,Ancient,1,MOUZ,G2,MOUZ,G2
2384846,Mirage,2,MOUZ,G2,MOUZ,G2
2384831,Train,1,CYBERSHOKE,1win,CYBERSHOKE,CYBERSHOKE
2384831,Mirage,2,CYBERSHOKE,1win,1win,1win
2384831,Overpass,3,CYBERSHOKE,1win,1win,CYBERSHOKE
2384761,Nuke,1,EYEBALLERS,9INE,EYEBALLERS,EYEBALLERS
2384761,Inferno,2,EYEBALLERS,9INE,9INE,EYEBALLERS
2384761,Train,3,EYEBALLERS,9INE,9INE,EYEBALLERS
2384760,Mirage,1,Gentle Mates,ENCE,ENCE,Gentle Mates
2384760,Nuke,2,Gentle Mates,ENCE,Gentle Mates,ENCE
2384845,Mirage,1,FlyQuest,Legacy,Legacy,FlyQuest
2384845,Nuke,2,FlyQuest,Legacy,Legacy,Legacy
2384845,Inferno,3,FlyQuest,Legacy,FlyQuest,FlyQuest
2384884,Ancient,1,BetBoom,OG,OG,BetBoom
2384884,Train,2,BetBoom,OG,BetBoom,BetBoom
2384884,Nuke,3,BetBoom,OG,OG,OG
2384758,Mirage,1,Ninjas in Pyjamas,ENCE,ENCE,ENCE
2384758,Nuke,2,Ninjas in Pyjamas,ENCE,Ninjas in Pyjamas,ENCE
2384758,Overpass,3,Ninjas in Pyjamas,ENCE,ENCE,Ninjas in Pyjamas
2384984,Ancient,1,The Huns,Chinggis Warriors,The Huns,Chinggis Warriors
2384984,Mirage,2,The Huns,Chinggis Warriors,Chinggis Warriors,Chinggis Warriors
2384984,Inferno,3,The Huns,Chinggis Warriors,The Huns,The Huns
2384844,Dust2,1,Imperial,Liquid,Imperial,Liquid
2384844,Train,2,Imperial,Liquid,Imperial,Liquid
2384844,Nuke,3,Imperial,Liquid,Liquid,Liquid
2384759,Ancient,1,Passion UA,9INE,9INE,Passion UA
2384759,Overpass,2,Passion UA,9INE,Passion UA,9INE
2384883,Dust2,1,FUT,Alliance,FUT,Alliance
2384883,Inferno,2,FUT,Alliance,Alliance,Alliance
2384883,Ancient,3,FUT,Alliance,FUT,FUT
2384967,Ancient,1,Lynn Vision,B8,Lynn Vision,Lynn Vision
2384967,Dust2,2,Lynn Vision,B8,Lynn Vision,B8
2384967,Inferno,3,Lynn Vision,B8,Lynn Vision,Lynn Vision
2384756,Mirage,1,EYEBALLERS,fnatic,fnatic,EYEBALLERS
2384756,Train,2,EYEBALLERS,fnatic,EYEBALLERS,fnatic
2384756,Dust2,3,EYEBALLERS,fnatic,EYEBALLERS,fnatic
2384983,Ancient,1,Eruption,Chinggis Warriors,Chinggis Warriors,Chinggis Warriors
2384983,Inferno,2,Eruption,Chinggis Warriors,Eruption,Eruption
2384757,Mirage,1,Monte,Gentle Mates,Monte,Monte
2384757,Nuke,2,Monte,Gentle Mates,Monte,Monte
2384982,Inferno,1,Chinggis Warriors,The Huns,Chinggis Warriors,Chinggis Warriors
2384982,Nuke,2,Chinggis Warriors,The Huns,The Huns,The Huns
2384965,Inferno,1,Rare Atom,Lynn Vision,Lynn Vision,Lynn Vision
2384965,Dust2,2,Rare Atom,Lynn Vision,Rare Atom,Rare Atom
2384965,Ancient,3,Rare Atom,Lynn Vision,Rare Atom,Lynn Vision
2384943,Train,1,RED Canids,9z,9z,RED Canids
2384943,Nuke,2,RED Canids,9z,RED Canids,9z
2384754,Ancient,1,Gentle Mates,9INE,Gentle Mates,9INE
2384754,Nuke,2,Gentle Mates,9INE,Gentle Mates,Gentle Mates
2384754,Inferno,3,Gentle Mates,9INE,9INE,Gentle Mates
2384755,Dust2,1,fnatic,ENCE,ENCE,fnatic
2384755,Train,2,fnatic,ENCE,ENCE,fnatic
2384755,Mirage,3,fnatic,ENCE,ENCE,fnatic
2384839,Mirage,1,FaZe,Natus Vincere,FaZe,FaZe
2384839,Dust2,2,FaZe,Natus Vincere,FaZe,FaZe
2384961,Inferno,1,BIG Academy,G2 Ares,BIG Academy,G2 Ares
2384961,Train,2,BIG Academy,G2 Ares,BIG Academy,BIG Academy
2384961,Mirage,3,BIG Academy,G2 Ares,G2 Ares,G2 Ares
2384838,Train,1,Vitality,GamerLegion,Vitality,GamerLegion
2384838,Inferno,2,Vitality,GamerLegion,GamerLegion,GamerLegion
2384838,Nuke,3,Vitality,GamerLegion,GamerLegion,Vitality
2384752,Mirage,1,Ninjas in Pyjamas,EYEBALLERS,EYEBALLERS,EYEBALLERS
2384752,Ancient,2,Ninjas in Pyjamas,EYEBALLERS,Ninjas in Pyjamas,Ninjas in Pyjamas
2384752,Dust2,3,Ninjas in Pyjamas,EYEBALLERS,EYEBALLERS,EYEBALLERS
2384753,Nuke,1,Passion UA,Monte,Monte,Passion UA
2384753,Train,2,Passion UA,Monte,Monte,Monte
2384569,Ancient,1,Lynn Vision,Rare Atom,Lynn Vision,Lynn Vision
2384569,Dust2,2,Lynn Vision,Rare Atom,Lynn Vision,Rare Atom
2384837,Overpass,1,M80,Virtus.pro,Virtus.pro,M80
2384837,Dust2,2,M80,Virtus.pro,Virtus.pro,M80
2384837,Mirage,3,M80,Virtus.pro,M80,M80
2384828,Overpass,1,ARCRED,FORZE Reload,FORZE Reload,ARCRED
2384828,Nuke,2,ARCRED,FORZE Reload,FORZE Reload,ARCRED
2384828,Train,3,ARCRED,FORZE Reload,ARCRED,FORZE Reload
2384964,Nuke,1,3DMAX,TYLOO,TYLOO,TYLOO
2384964,Overpass,2,3DMAX,TYLOO,3DMAX,TYLOO
2384964,Inferno,3,3DMAX,TYLOO,3DMAX,3DMAX
2384741,Nuke,1,Monte,Tricked,Monte,Monte
2384740,Ancient,1,9INE,Inner Circle,Inner Circle,9INE
2384836,Ancient,1,ECSTATIC,fnatic,ECSTATIC,fnatic
2384836,Mirage,2,ECSTATIC,fnatic,ECSTATIC,fnatic
2384963,Mirage,1,TYLOO,B8,TYLOO,TYLOO
2384963,Overpass,2,TYLOO,B8,TYLOO,TYLOO
2384963,Train,3,TYLOO,B8,TYLOO,B8
2384979,Mirage,1,Chinggis Warriors,Eruption,Eruption,Chinggis Warriors
2384979,Ancient,2,Chinggis Warriors,Eruption,Chinggis Warriors,Chinggis Warriors
2384979,Overpass,3,Chinggis Warriors,Eruption,Eruption,Eruption
2384962,Dust2,1,3DMAX,Lynn Vision,3DMAX,3DMAX
2384962,Nuke,2,3DMAX,Lynn Vision,Lynn Vision,Lynn Vision
2384942,Ancient,1,Fluxo,BESTIA,Fluxo,BESTIA
2384942,Inferno,2,Fluxo,BESTIA,Fluxo,Fluxo
2384942,Mirage,3,Fluxo,BESTIA,BESTIA,BESTIA
2384814,Inferno,1,FURIA,Legacy,FURIA,FURIA
2384814,Nuke,2,FURIA,Legacy,Legacy,Legacy
2384814,Mirage,3,FURIA,Legacy,FURIA,FURIA
2384952,Train,1,OG,PARIVISION,OG,PARIVISION
2384952,Mirage,2,OG,PARIVISION,OG,PARIVISION
2384878,Nuke,1,BetBoom,Monte,BetBoom,BetBoom
2384878,Mirage,2,BetBoom,Monte,Monte,BetBoom
2384825,Ancient,1,CYBERSHOKE,Nuclear TigeRES,Nuclear TigeRES,CYBERSHOKE
2384825,Mirage,2,CYBERSHOKE,Nuclear TigeRES,CYBERSHOKE,CYBERSHOKE
2384825,Nuke,3,CYBERSHOKE,Nuclear TigeRES,Nuclear TigeRES,CYBERSHOKE
2384813,Mirage,1,Spirit,FlyQuest,FlyQuest,Spirit
2384813,Dust2,2,Spirit,FlyQuest,Spirit,Spirit
2384812,Train,1,G2,Liquid,Liquid,G2
2384812,Inferno,2,G2,Liquid,Liquid,G2
2384876,Train,1,ENCE,ARCRED,ARCRED,ENCE
2384811,Overpass,1,MOUZ,Imperial,Imperial,Imperial
2384811,Mirage,2,MOUZ,Imperial,MOUZ,MOUZ
2384811,Nuke,3,MOUZ,Imperial,MOUZ,MOUZ
2384875,Overpass,1,HOTU,Alliance,HOTU,HOTU
2384875,Nuke,2,HOTU,Alliance,Alliance,Alliance
2384875,Dust2,3,HOTU,Alliance,HOTU,HOTU
2384823,Inferno,1,Sangal,1win,Sangal,1win
2384823,Overpass,2,Sangal,1win,Sangal,Sangal
2384823,Mirage,3,Sangal,1win,Sangal,Sangal
2384810,Train,1,Natus Vincere,fnatic,Natus Vincere,Natus Vincere
2384810,Mirage,2,Natus Vincere,fnatic,fnatic,Natus Vincere
2384695,Overpass,1,Johnny Speeds,ENCE,ENCE,Johnny Speeds
2384695,Dust2,2,Johnny Speeds,ENCE,Johnny Speeds,Johnny Speeds
2384695,Mirage,3,Johnny Speeds,ENCE,Johnny Speeds,ENCE
2384693,Dust2,1,PARIVISION,9INE,9INE,9INE
2384693,Overpass,2,PARIVISION,9INE,PARIVISION,9INE
2384693,Ancient,3,PARIVISION,9INE,9INE,9INE
2384822,Train,1,Sangal,FORZE Reload,Sangal,Sangal
2384822,Overpass,2,Sangal,FORZE Reload,FORZE Reload,Sangal
2384822,Nuke,3,Sangal,FORZE Reload,Sangal,Sangal
2384694,Mirage,1,Gentle Mates,OG,OG,Gentle Mates
2384694,Ancient,2,Gentle Mates,OG,Gentle Mates,OG
2384809,Overpass,1,FaZe,ECSTATIC,ECSTATIC,FaZe
2384809,Dust2,2,FaZe,ECSTATIC,FaZe,FaZe
2384809,Inferno,3,FaZe,ECSTATIC,FaZe,FaZe
2384567,Ancient,1,Rare Atom,Lynn Vision,Lynn Vision,Lynn Vision
2384567,Dust2,2,Rare Atom,Lynn Vision,Lynn Vision,Lynn Vision
2384567,Overpass,3,Rare Atom,Lynn Vision,Rare Atom,Lynn Vision
2384808,Dust2,1,GamerLegion,Virtus.pro,Virtus.pro,GamerLegion
2384808,Ancient,2,GamerLegion,Virtus.pro,Virtus.pro,GamerLegion
2384807,Overpass,1,Vitality,M80,Vitality,M80
2384807,Dust2,2,Vitality,M80,M80,Vitality
2384807,Inferno,3,Vitality,M80,M80,M80
2384579,Nuke,1,BESTIA,9z,BESTIA,BESTIA
2384579,Ancient,2,BESTIA,9z,9z,BESTIA
2384579,Dust2,3,BESTIA,9z,BESTIA,BESTIA
2384581,Nuke,1,Fluxo,ShindeN,ShindeN,Fluxo
2384581,Inferno,2,Fluxo,ShindeN,Fluxo,Fluxo
2384689,Mirage,1,OG,BC.Game,BC.Game,BC.Game
2384689,Nuke,2,OG,BC.Game,OG,BC.Game
2384689,Ancient,3,OG,BC.Game,OG,OG
2384688,Inferno,1,Gentle Mates,Nemiga,Gentle Mates,Nemiga
2384688,Ancient,2,Gentle Mates,Nemiga,Gentle Mates,Nemiga
2384870,Ancient,1,Betclic,Monte,Betclic,Monte
2384870,Inferno,2,Betclic,Monte,Betclic,Monte
2384870,Nuke,3,Betclic,Monte,Betclic,Monte
2384728,Ancient,1,Sangal,Nuclear TigeRES,Sangal,Nuclear TigeRES
2384728,Nuke,2,Sangal,Nuclear TigeRES,Sangal,Nuclear TigeRES
2384388,Mirage,1,The MongolZ,Aurora,The MongolZ,Aurora
2384388,Dust2,2,The MongolZ,Aurora,Aurora,The MongolZ
2384388,Nuke,3,The MongolZ,Aurora,The MongolZ,Aurora
2384800,Nuke,1,Tricked,Monte,Tricked,Tricked
2384800,Dust2,2,Tricked,Monte,Monte,Monte
2384725,Ancient,1,CYBERSHOKE,K27,K27,CYBERSHOKE
2384725,Dust2,2,CYBERSHOKE,K27,K27,K27
2384725,Overpass,3,CYBERSHOKE,K27,K27,CYBERSHOKE
2384387,Inferno,1,Vitality,Falcons,Vitality,Vitality
2384387,Train,2,Vitality,Falcons,Falcons,Falcons
2384387,Nuke,3,Vitality,Falcons,Vitality,Falcons
2384386,Inferno,1,Aurora,Falcons,Aurora,Aurora
2384386,Train,2,Aurora,Falcons,Aurora,Falcons
2384385,Mirage,1,The MongolZ,Vitality,The MongolZ,The MongolZ
2384385,Dust2,2,The MongolZ,Vitality,Vitality,The MongolZ
2384385,Nuke,3,The MongolZ,Vitality,The MongolZ,The MongolZ
2384599,Overpass,1,Alliance,EYEBALLERS,EYEBALLERS,EYEBALLERS
2384599,Nuke,2,Alliance,EYEBALLERS,Alliance,Alliance
2384599,Inferno,3,Alliance,EYEBALLERS,Alliance,Alliance
2384599,Dust2,4,Alliance,EYEBALLERS,EYEBALLERS,Alliance
2384599,Train,5,Alliance,EYEBALLERS,EYEBALLERS,EYEBALLERS
2384857,Inferno,1,Marsborne,BOSS,BOSS,BOSS
2384383,Ancient,1,Falcons,MOUZ,MOUZ,MOUZ
2384383,Inferno,2,Falcons,MOUZ,Falcons,Falcons
2384383,Nuke,3,Falcons,MOUZ,Falcons,Falcons
2384687,Mirage,1,BC.Game,BetBoom,BetBoom,BetBoom
2384687,Nuke,2,BC.Game,BetBoom,BC.Game,BetBoom
2384384,Mirage,1,HEROIC,Aurora,Aurora,Aurora
2384384,Dust2,2,HEROIC,Aurora,HEROIC,HEROIC
2384547,Inferno,1,Alliance,ARCRED,Alliance,ARCRED
2384547,Train,2,Alliance,ARCRED,ARCRED,ARCRED
2384598,Overpass,1,FORZE Reload,EYEBALLERS,FORZE Reload,EYEBALLERS
2384598,Nuke,2,FORZE Reload,EYEBALLERS,EYEBALLERS,FORZE Reload
2384598,Dust2,3,FORZE Reload,EYEBALLERS,FORZE Reload,FORZE Reload
2384685,Nuke,1,BC.Game,OG,OG,BC.Game
2384685,Mirage,2,BC.Game,OG,OG,BC.Game
2384667,Ancient,1,EYEBALLERS,BIG Academy,BIG Academy,BIG Academy
2384667,Inferno,2,EYEBALLERS,BIG Academy,BIG Academy,EYEBALLERS
2384381,Inferno,1,TYLOO,Vitality,Vitality,TYLOO
2384381,Nuke,2,TYLOO,Vitality,TYLOO,Vitality
2384382,Ancient,1,The MongolZ,3DMAX,3DMAX,The MongolZ
2384382,Inferno,2,The MongolZ,3DMAX,3DMAX,3DMAX
2384382,Nuke,3,The MongolZ,3DMAX,The MongolZ,3DMAX
2384683,Inferno,1,fnatic,OG,OG,OG
2384683,Ancient,2,fnatic,OG,fnatic,OG
2384303,Inferno,1,MOUZ,Virtus.pro,MOUZ,Virtus.pro
2384303,Mirage,2,MOUZ,Virtus.pro,MOUZ,Virtus.pro
2384303,Overpass,3,MOUZ,Virtus.pro,MOUZ,Virtus.pro
2384596,Inferno,1,GenOne,EYEBALLERS,GenOne,GenOne
2384596,Train,2,GenOne,EYEBALLERS,GenOne,EYEBALLERS
2384304,Ancient,1,G2,Falcons,Falcons,G2
2384304,Train,2,G2,Falcons,G2,Falcons
2384597,Nuke,1,Alliance,FORZE Reload,Alliance,FORZE Reload
2384597,Ancient,2,Alliance,FORZE Reload,FORZE Reload,FORZE Reload
2384597,Dust2,3,Alliance,FORZE Reload,Alliance,FORZE Reload
2384681,Train,1,ECSTATIC,BetBoom,BetBoom,BetBoom
2384681,Nuke,2,ECSTATIC,BetBoom,BetBoom,ECSTATIC
2384681,Overpass,3,ECSTATIC,BetBoom,ECSTATIC,ECSTATIC
2384541,Dust2,1,FAVBET,Monte,FAVBET,FAVBET
2384717,Inferno,1,ARCRED,1win,ARCRED,1win
2384717,Train,2,ARCRED,1win,ARCRED,ARCRED
2384572,Ancient,1,Sharks,Fluxo,Fluxo,Fluxo
2384572,Nuke,2,Sharks,Fluxo,Fluxo,Sharks
2384305,Inferno,1,FaZe,Aurora,Aurora,FaZe
2384305,Mirage,2,FaZe,Aurora,Aurora,FaZe
2384305,Overpass,3,FaZe,Aurora,Aurora,Aurora
2384306,Ancient,1,Spirit,HEROIC,Spirit,HEROIC
